name_case,text,model_extraction,tagger_extraction,feature
ME-16-11-13999-863,"2868    הנאשם הורשע על פי הודאתו בעבירות בנשק (החזקה, ...
2869    בשיחה עם שירות המבחן לקח הנאשם אחריות פורמאלית...
2870    הביע חרטה על מעשיו והכיר בטעותו ובמסוכנות העול...
2871    שירות המבחן התרשם כי הנאשם לקח אחריות חלקית על...
2872    מאידך, התרשם שירות המבחן כי הנאשם הביע חרטה, ה...
2873    מאידך, צוין כי קשייו לקחת אחריות מלאה על מעשיו...
2874    לעניין נסיבותיו האישיות של הנאשם טוענת המאשימה...
2875    נטען כי כעולה מתסקיר שירות המבחן הנאשם לקח אחר...
2876    ב""כ הנאשם טען כי הנאשם הודה וכי התסקיר בעניינו...
2877      נטען כי הנאשם לקח אחריות, התחרט והביע צער עמוק.
2878    בכל הנוגע לטענותיו בפני שירות המבחן לסיבה להימ...
2879           כן טען הנאשם כי הוא מצטער ולא יחזור על כך.
2880       טען כי למד לקח, כי טעה והוא מקבל אחריות על כך.
2881    כמו כן, על פי עובדות כתב האישום בהן הודה הנאשם...
2882    במסגרת הנסיבות שאינן קשורות בביצוע העבירה יש ל...
2883    הנאשם הביע צער וחרטה ולקח אחריות חלקית למעשיו,...
2884    לכן מדובר בלקיחת אחריות חלקית בלבד, כפי שתואר ...
2885    יחד עם זאת, סבורני כי יש מקום להטיל על הנאשם ע...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-11-13999-863,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
ME-16-11-13999-863,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-16-11-13999-863,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-16-11-56385-886,"2908    הנאשם הורשע על יסוד הודאתו בעבירה של החזקת נשק...
2909    התובע, עו""ד מיכאל כהן, הפנה למספר רב של פסקי ד...
2910    (א) הודאת הנאשם ולקיחת האחריות - אין חולק כי מ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-11-56385-886,"Series([], Name: text, dtype: object)",[],['גנב'],OBTAIN_WAY
ME-16-11-56385-886,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-16-11-56385-886,"Series([], Name: text, dtype: object)",[],['על גופו'],HELD_WAY
ME-16-11-56385-886,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-16-11-69158-529,"2945    הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום ה...
2946    בין גורמי הסיכוי לשיקום שקל שירות המבחן את העד...
2947    נוכח העדר העבר הפלילי וכן הודאת הנאשם עתר ב""כ ...
2948            הנאשם צעיר, כבן 26, הודה ושיתף פעולה מיד.
2949    הנאשם לקח אחריות מלאה על מעשיו ויש להביא את מכ...
2950                            הנאשם הביע חרטה על מעשיו.
2951                  הודה באשמה ונטל אחריות מלאה למעשיו.
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-11-69158-529,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-16-11-69158-529,"Series([], Name: text, dtype: object)",[],"['מוסלק - מוסתר', 'סמוך לבית', 'ברכב']",HELD_WAY
ME-16-11-69158-529,"Series([], Name: text, dtype: object)",[],['חתונה'],PURPOSE
ME-16-11-69158-529,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-16-11-69158-529,"Series([], Name: text, dtype: object)",[],['תת מקלע'],TYPE_WEP
ME-16-12-50986-619,"3008    בטרם שמיעת הראיות, הגיעו הצדדים להסדר טיעון במ...
3009    על יסוד הודאת הנאשם בעובדות, כאמור, הוא הורשע ...
3010    לחובתו ארבע הרשעות קודמות בגין עבירות רכוש, הצ...
3011    ביחס לעבירות כאן, הנאשם לוקח אחריות חלקית על ב...
3012    והסבירה, כי הסכמתה לטעון לשלוש שנות מאסר, מתחש...
3013                     הנאשם הודה ונטל אחריות על מעשיו.
3014    הודאת הנאשם באה במסגרת הסדר טיעון שבגדרו התביע...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-12-50986-619,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-16-12-50986-619,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-16-12-50986-619,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-16-12-50986-619,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-17-02-54432-484,"3162    הנאשם, יליד 1996, הורשע על פי הודאתו בעובדות כ...
3163    במסגרת הסדר טיעון, הוגש כתב אישום מתוקן בעובדו...
3164    הנאשם סובל מתחושות חרדה, חוסר ביטחון ונטייה לה...
3165    ב""כ הנאשם ביקש להתחשב בעובדה כי הנאשם לקח אחרי...
3166    הנאשם הודה בעבירה של נשיאת נשק במשך תקופה של שנה.
3167    לפניי נאשם יליד שנת 1996, שהורשע על פי הודאתו ...
3168    הנאשם הודה כי הסתובב במשך שנה כשהאקדח עמו, כל ...
3169    יחד עם זאת, יש לציין כי במקרה דנן הנאשם נורה ב...
3170    בנסיבות העניין, לא נגרם נזק ממשי לצדדים שלישיי...
3171    לאחר שבחנתי את טענות הצדדים ובהתחשב במכלול הנס...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-17-02-54432-484,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
ME-17-02-54432-484,"Series([], Name: text, dtype: object)",[],"['על גופו', 'ברכב']",HELD_WAY
ME-17-02-54432-484,"Series([], Name: text, dtype: object)",[],['הגנה עצמית'],PURPOSE
ME-17-02-54432-484,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-17-04-613-913,"3347    הנאשם, יליד 1994, הורשע על פי הודאתו בעובדות כ...
3348    בטרם תחילת שמיעת הראיות, הגיעו הצדדים להסדר טי...
3349    הנאשם הביע חרטה וצער נוכח מעשיו ונראה כי ההליך...
3350    שירות המבחן סבור כי בשים לב לחומרת העבירה, יש ...
3351    המאשימה, ציינה כי הנאשם הודה בעובדות כתב האישו...
3352    עוד הפנה ב""כ המאשימה לתסקיר, טען כי אין מקום ל...
3353    ב""כ הנאשם ציין כי מבלי להקל ראש בעבירות נשק, ה...
3354    הנאשם הביע צער על המעשה, לקח אחריות וביקש סליח...
3355    לפניי נאשם יליד שנת 1994, שהורשע על פי הודאתו ...
3356    בנסיבות העניין, הנאשם הודה בטרם החלה שמיעת הרא...
3357    לאחר שבחנתי את טענות הצדדים ובהתחשב במכלול הנס...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-17-04-613-913,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
ME-17-04-613-913,"Series([], Name: text, dtype: object)",[],"['על גופו', 'ברכב']",HELD_WAY
ME-17-04-613-913,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-17-05-35227-215,"3412    לפניי, הודה הנאשם בביצוע עבירה זו, בניגוד לסעי...
3413    בפני שירות המבחן נטל הנאשם אחריות חלקית ופורמל...
3414    השירות התרשם שהנאשם מתייחס באורח שטחי לנסיבות ...
3415    לנוכח התרשמות השירות מנטילת אחריות חלקית ובשל ...
3416    הסנגור עמד על פגיעתו הקשה של עונש חמור על משפח...
3417    הסנגור עתר לכך שאדחה את המלצות שירות המבחן לאו...
3418    הנאשם הדגיש שהוא מתחרט על מעשיו ומוכן לשאת בגי...
3419    לא יכול להיות חולק על חומרת העבירה שבה הורשע (...
3420    שירות המבחן לא נתן אמון מלא בגרסתו והעריך שנטי...
3421    אביו מאושפז במצב קשה בשעת כתיבת שורות אלו; אמו...
3422    הנאשם הודה באשמה  במשפטו ובכך חסך זמן שיפוטי; ...
Name: text, dtype: object","['לא הנאשם לא הודה באשמה הוא נטל אחריות חלקית על מעשיו, אבל זה לא אומר שהוא הודה באשמה', 'לא', 'כן']",['כן'],CONFESSION
ME-17-05-35227-215,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
ME-17-05-35227-215,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-17-05-35227-215,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
ME-17-05-633-549,"3455    הנאשם הודה לאחר ניהול חלק מהליך ההוכחות בכתב א...
3456    באשר לנסיבותיו האישיות ונסיבות שאינן קשורות בב...
3457    נטען שיש ליתן משקל לכך שלאחר התיקונים בחר הנאש...
3458    באשר לתסקיר שירות המבחן נטען שעולה תמונה חיובי...
3459          צוין שהנאשם הודה והביע חרטה עמוקה על מעשיו.
3460    ביחס לקבלת אחריות עבור ביצוע העבירות התרשם שיר...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-17-05-633-549,"Series([], Name: text, dtype: object)",[],['רכש'],OBTAIN_WAY
ME-17-05-633-549,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-17-05-633-549,"Series([], Name: text, dtype: object)",[],['מוסלק - מוסתר'],HELD_WAY
ME-17-05-633-549,"Series([], Name: text, dtype: object)",[],['בצע כסף'],PURPOSE
ME-17-05-633-549,"Series([], Name: text, dtype: object)",[],"['אקדח', 'תת מקלע מאולתר']",TYPE_WEP
ME-17-07-520-371,"3497    הנאשם, יליד חודש 3/1996, הורשע על פי הודייתו ב...
3498    הנאשם נטל אחריות חלקית בלבד על מעשיו בפני שירו...
3499    לגבי הנסיבות שאינן קשורות בביצוע העבירה, אישרה...
3500    בנוסף, הדגישו באי כוח הנאשם את הודיית הנאשם - ...
3501    הודיה זו הביאה לידי ביטוי את חרטתו הכנה ואף הו...
3502     בדברו בטרם העונש, הביע הנאשם צער וחרטה על מעשיו.
3503         עוד יש לזקוף לזכות הנאשם את הודייתו המיידית.
3504    נטען כי עוד בחקירתו במשטרה הודה במיוחס לו וטענ...
3505    משכך, יש לראות בהודייתו כנטילת אחריות ורצון לש...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-17-07-520-371,"Series([], Name: text, dtype: object)",[],['מאחר'],OBTAIN_WAY
ME-17-07-520-371,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-17-07-520-371,"Series([], Name: text, dtype: object)",[],['רימון רסס'],TYPE_WEP
ME-17-08-28615-573,"3553    הנאשם הורשע על פי הודייתו בעובדות כתב אישום מת...
3554    תחילה כפר הנאשם במיוחס לו, אולם ביום 14.2.2018...
3555    שירות המבחן ציין כי משיחה עם הנאשם בנוגע להרשע...
3556    באשר לעבירות נשוא הדיון, הודה הנאשם במיוחס לו ...
3557    בהתייחס להליך הפלילי ביטא הנאשם חרטה, אך שירות...
3558    בדברו האחרון הביע הנאשם חרטה על מעשיו, וציין כ...
3559    בענייננו, לפי עובדות כתב האישום בהן הודה הנאשם...
3560    לקולא, ראיתי להתחשב בהודייתו של הנאשם בשלב מוק...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-17-08-28615-573,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-17-08-28615-573,"Series([], Name: text, dtype: object)",[],['על גופו'],HELD_WAY
ME-17-08-28615-573,"Series([], Name: text, dtype: object)",[],"['תת מקלע מאולתר', 'רימון הלם/גז']",TYPE_WEP
ME-17-10-62597-895,"3586    הנאשם, יליד 23.2.1998, הורשע על סמך הודאתו בעו...
3587                           הנאשם עצמו הביע צער וחרטה.
3588    באשר לעונש המתאים: בעת ביצוע העבירה היה הנאשם ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-17-10-62597-895,"Series([], Name: text, dtype: object)",[],['על גופו'],HELD_WAY
ME-17-10-62597-895,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-18-04-19642-504,"3614    עוד נמצא לזקוף לזכות הנאשם את הודייתו טרם שמיע...
3615    הנאשם הורשע, על פי הודייתו, בעבירות נשק בנוגע ...
3616    הודיית הנאשם היתה במסגרת הסדר טיעון שכלל את תי...
3617          הנאשם לקח אחריות על מעשיו והביע חרטה עליהם.
3618    שירות המבחן התרשם כי חרף תיאור הנאשם את מעשיו,...
3619    נטען, ששירות המבחן כלל לא התייחס לנתון זה ולכן...
3620    בנוגע לנסיבות שאינן קשורות בביצוע העבירה, הפנת...
3621    עוד נטען, כי בניגוד לסברת שירות המבחן כאילו הנ...
3622    הודגש המשקל שיש לתת להודיית הנאשם בטרם שמיעת ר...
3623    עוד זקפתי לזכות הנאשם את הודייתו טרם שמיעת הרא...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-18-04-19642-504,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-18-04-19642-504,"Series([], Name: text, dtype: object)",[],"['על גופו', 'ברכב']",HELD_WAY
ME-18-04-19642-504,"Series([], Name: text, dtype: object)",[],['אלימות כלפי נשים'],PURPOSE
ME-18-04-19642-504,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-18-04-19642-504,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-18-04-34027-630,"3667    ביום 4.10.18 הורשע הנאשם על פי הודאתו במסגרת ה...
3668    ב""כ המאשימה סיכמה, כי היא סבורה שיש לקבוע מתחם...
3669    ב""כ הנאשם סיכם שלאור כל הפסיקה שהובאה, היות וה...
3670    אחרון פנה הנאשם לבית המשפט ואמר: ""מתנצל מצטער,...
3671    אשר לנסיבות ביצוע העבירה, הנאשם הודה בשלושה אי...
3672    במסגרת זאת, לקחתי בחשבון את גילו הצעיר של הנאש...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-18-04-34027-630,"Series([], Name: text, dtype: object)",[],['רכש'],OBTAIN_WAY
ME-18-04-34027-630,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-18-04-34027-630,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-18-04-34027-630,"Series([], Name: text, dtype: object)",[],['בצע כסף'],PURPOSE
ME-18-04-34027-630,"Series([], Name: text, dtype: object)",[],"['אקדח', 'רובה סער']",TYPE_WEP
ME-18-05-32659-754,"3735    הנאשם הודה במסגרת כתב אישום מתוקן בביצוע העביר...
3736    שירות המבחן התרשם שהנאשם לוקח אחריות חלקית על ...
3737    במקרה דנן הוזכר שהנאשם הודה בהזדמנות הראשונה ב...
3738    הנאשם עצמו ביקש סליחה והביע צער על הסתבכותו, ו...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-18-05-32659-754,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-18-05-32659-754,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-18-05-32659-754,"Series([], Name: text, dtype: object)",[],"['תת מקלע מאולתר', 'רימון הלם/גז']",TYPE_WEP
ME-18-06-36728-73,"3766    הנאשם הורשע, על פי הודייתו, בעבירות של פציעה, ...
3767    הודיית הנאשם והרשעתו היו במסגרת הסדר טיעון שגו...
3768    בגין מעשיו לעיל, הורשע הנאשם, כאמור, בפציעה, ל...
3769    בנוסף, הפנה בא כוח הנאשם להודיית הנאשם שמשמעות...
3770    בדבריו טרם העונש, מסר הנאשם כי הוא לוקח אחריות...
3771    נקבע מתחם בין 21 חודשי מאסר ל 4 שנות מאסר, ונג...
3772    גם משקל נטילת האחריות של הנאשם על מעשיו יכול ל...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-18-06-36728-73,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-18-06-36728-73,"Series([], Name: text, dtype: object)",[],['על גופו'],HELD_WAY
ME-18-06-36728-73,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-18-06-36728-73,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-18-06-36728-73,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-18-10-30972-637,"3827    בדיון שהתקיים ביום 26.12.2018 הודה הנאשם בעובד...
3828    עם זאת, הוא הודה בעובדות כתב האישום וחסך זמן ש...
3829    בא-כוח הנאשם חזר על הטענות שהעלה קודם למתן הכר...
3830    לטענתו, יש לתת משקל רב לעובדה שלא דובר במי שנת...
3831    מכל מקום לטענתו, בנסיבות האמורות, יש לתת משקל ...
3832    הנאשם אף הביע צער כן על מעשיו וביקש לשוב אל חי...
3833    על-פי עובדות כתב האישום שבהן הודה הנאשם, אי הש...
3834    במסגרת שקילת הנסיבות הקשורות במעשה העבירה נשקל...
3835    שנית, נשקל המשבר הכלכלי שנגרם למשפחת הנאשם בשל...
3836    הודאת הנאשם, כפי שטען בא-כוחו, הייתה כבר בשלב ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-18-10-30972-637,"Series([], Name: text, dtype: object)",[],['רכש'],OBTAIN_WAY
ME-18-10-30972-637,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-18-10-30972-637,"Series([], Name: text, dtype: object)",[],['רובה סער'],TYPE_WEP
ME-19-01-53615-8,"3919    הנאשם הורשע בהתאם להודאתו בעובדות כתב האישום ה...
3920    הצדדים הגיעו להסדר דיוני, לפיו הנאשם הודה והור...
3921    הנאשם ביטא צער וחרטה על מעשיו ותלה את הבעייתיו...
3922    כגורמי סיכוי לשיקום מנה שירות המבחן את נטילת ה...
3923    הנאשם הודה בכתב אישום שתוקן לקולה, בהוראות חיק...
3924                    הנאשם מכה על חטא ומתחרט על מעשיו.
3925    שירות המבחן התרשם שהנאשם מבטא צער וחרטה על התנ...
3926    הנאשם רוצה לפתוח בחיים נורמטיביים, ושירות המבח...
3927                    הנאשם התנצל וביקש סליחה על מעשיו.
3928    הנאשם הודה ונטל אחריות למעשיו בעבירה, אף שבפני...
Name: text, dtype: object","['לא הנאשם לא הודה באשמה הוא רק הביע חרטה על מעשיו', 'לא', 'כן']",['כן'],CONFESSION
ME-19-01-53615-8,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-19-01-53615-8,"Series([], Name: text, dtype: object)",[],"['על גופו', 'ברכב']",HELD_WAY
ME-19-01-53615-8,"Series([], Name: text, dtype: object)",[],['תחושת חוסר אונים וצורך בקבלת עזרה חיצונית במצבו'],PURPOSE
ME-19-01-53615-8,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-19-01-53615-8,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
ME-19-04-1316-977,"3974    הנאשם הורשע, על פי הודאתו במסגרת הסדר טיעון, ב...
3975               הנאשם לוקח אחריות חלקית בלבד על מעשיו.
3976    בשל אופי העבירה והשלכותיה האפשריות, ומאחר שהנא...
3977    לזכותו של הנאשם ציינה את הודאתו, את החיסכון בז...
3978          ב""כ הנאשם התייחס בטיעוניו להודאתו של הנאשם.
3979                             הנאשם ציין כי הוא מצטער.
3980                  לזכותו של הנאשם יש לזקוף את הודאתו.
3981    מנגד, מתסקיר שירות המבחן עולה כי על אף הודאתו ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-19-04-1316-977,"Series([], Name: text, dtype: object)",[],['מאחר'],OBTAIN_WAY
ME-19-04-1316-977,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-19-04-1316-977,"Series([], Name: text, dtype: object)",[],['בצע כסף'],PURPOSE
ME-19-04-1316-977,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
ME-20-01-17935-7,"4020    הנאשם הודה בביצוע עבירות של ניסיון להחזקה ונשי...
4021    הוזכר שהנאשם הודה בהזדמנות הראשונה וחסך זמן שי...
4022                  הנאשם הודה שטעה והביע צער על מעשיו.
4023    הנאשם נושא באחריות מלאה לביצוע העבירות והיה צר...
4024    באשר לפסיקת העונש בתוך המתחם, יש להתחשב הן בנס...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-20-01-17935-7,"Series([], Name: text, dtype: object)",['תקין'],['תקול'],STATUS_WEP
ME-20-01-17935-7,"Series([], Name: text, dtype: object)",[],['בבית'],HELD_WAY
ME-20-01-17935-7,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
ME-20-01-62688-591,"4087    על פי הודאתו במסגרת הסדר טיעון, אשר לא כלל הסכ...
4088    הנאשם הביע צער וחרטה על מעשיו בגינם הורשע בתיק...
4089    בהתייחס להתמכרותו לסמים, הודה הנאשם כי החל לצר...
4090    הוסיפה המאשימה וטענה, כי הנאשם הוא האחראי העיק...
4091    הסנגור ביקש להתחשב לקולה בכך שהנאשם לקח אחריות...
4092           הנאשם אמר שהוא מתחרט על מעשיו ומבקש סליחה.
4093    עם זאת ציין שהוא לוקח אחריות על מעשיו ואינו מא...
4094    הענישה לעולם אינדיווידואלית היא וכאשר בית המשפ...
4095    בנוסף, יש לזקוף לזכות הנאשם את הודייתו, גם אם ...
4096    הנאשם הביע חרטה על מעשיו ומאמינה אני שהוא אכן ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-20-01-62688-591,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-20-01-62688-591,"Series([], Name: text, dtype: object)",[],"['על גופו', 'ברכב']",HELD_WAY
ME-20-01-62688-591,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-20-01-62688-591,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-20-01-62688-591,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-20-07-29529-567,"4139    הנאשם הודה במסגרת הסדר שלא כלל הסדר אודות העונ...
4140    הסנגור הודה שמדובר בעבירה חמורה, אך נטען שבמקב...
4141    צוין שאין לחובתו עבר פלילי והוא קיבל אחריות על...
4142    עולה גם הרושם שהנאשם היה גלוי וכנה עם שירות המ...
4143    הנאשם הביע צער וחרטה על מעשיו והבטיח לא לחזור ...
4144    ראשית, מדובר באדם ללא קווים עבריינים, שהודה וק...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-20-07-29529-567,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-20-07-29529-567,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-20-07-29529-567,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-20-07-39500-753,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-20-07-39500-753,"Series([], Name: text, dtype: object)",[],"['על גופו', 'ברכב']",HELD_WAY
ME-20-07-39500-753,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-20-11-72146-895,"4222    הנאשם הודה במסגרת הסדר טיעון שלא כלל הסדר אודו...
4223    נטען שהתסקיר לא היה חיובי ועלה ממנו שהנאשם אינ...
4224    נטען עוד שהנאשם נטל אחריות מלאה על מעשיו ושכתב...
4225    הנאשם התנצל על מה שקרה, הודה לה' שאף אחד לא נפ...
4226    בתסקיר הראשון נרשמה התרשמות שהנאשם אינו מודה ב...
4227               יחד עם זאת הביע צער וחרטה על מעורבותו.
4228    בתסקיר המשלים נרשם שינוי בעמדתו והנאשם הודה שה...
4229    באשר לעונש בתוך המתחם, לחומרא יש לשקול את הסיכ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-20-11-72146-895,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-20-11-72146-895,"Series([], Name: text, dtype: object)",[],['על גופו'],HELD_WAY
ME-20-11-72146-895,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-20-11-72146-895,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-20-11-72146-895,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-21-01-15387-564,"4252    העובדות המתוארות בכתב האישום בכל הנוגע לכך שהנ...
4253    נסיבות תפיסת הנאשם עם הנשק ומצבו בעת תפיסתו, פ...
4254    לטענתו, יש לקבל את גרסת הנאשם במלואה, תוך מתן ...
4255    על-פי הודאתו, הוא החזיק בו במשך תקופה בת כחודש...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-21-01-15387-564,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-21-01-15387-564,"Series([], Name: text, dtype: object)",[],"['על גופו', 'מוסלק - מוסתר', 'ברכב']",HELD_WAY
ME-21-01-15387-564,"Series([], Name: text, dtype: object)",[],['רובה סער'],TYPE_WEP
ME-21-06-43085-219,"4313    בטרם שמיעת הראיות בתיק הגיעו הצדדים להסדר דיונ...
4314    על יסוד הודאת הנאשם בעובדות כאמור, הוא הורשע ב...
4315                   ביחס לעבירה, לקח אחריות על ביצועה.
4316                   הביע בושה ותיאר שמדובר בטעות קטנה.
4317    וציין כי למרות לקיחת האחריות ורצונו בטיפול, עד...
4318    אשר לעונש הראוי לנאשם, ציין שהנאשם צעיר, ללא ע...
4319                            והנאשם הביע צער על מעשיו.
4320    להשלמת התמונה יצוין, כי בעובדות כתב האישום שהנ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-21-06-43085-219,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-21-06-43085-219,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-21-06-43085-219,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-21-06-43085-219,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-21-06-43085-219,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-21-10-18557-340,"4353    הנאשם שלפניי הורשע, על פי הודאתו במסגרת הסדר ט...
4354    בעקבות ההסדר, אלו הגיעו הצדדים לאחר סיום פרשת ...
4355    בגדרי המתחם, ובשים לב לכך שהנאשם בן 22 שנים לע...
4356    עוד יש ליתן משקל להודאת הנאשם ולחיסכון בזמן שי...
4357    בהקשר זה, יש ליתן הדעת להודאתו של הנאשם בעובדו...
4358    אמנם הודאה זו לא באה בראשיתו של ניהול ההליך, א...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-21-10-18557-340,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-21-10-18557-340,"Series([], Name: text, dtype: object)",[],"['על גופו', 'ברכב']",HELD_WAY
ME-21-10-18557-340,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-21-10-18557-340,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-21-10-18557-340,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
