,feature_key,text,extraction,verdict
1033,TYPE_WEP,"בנוסף, במהלך שתיים מההתפרצויות, הסתירו הקושרים בואדי  302 פגזי 105 חודרי שריון לא מפורקים, אשר אותרו והושבו לצה""ל.",['רובה צלפים'],ME-17-03-1995-297
1034,TYPE_WEP,"המדובר בפעילות עבריינית מתוכננת, במסגרתה הנאשם ואחרים פרצו פעם אחר פעם לבסיס צה""ל בו אוחסנו פגזי טנקים, גנבו משם כמות עצומה של פגזים בקוטר 105 מ""מ, פרקו חלק מהפגזים ומכרו את המתכות מהן עשויים הפגזים לסוחרי מתכות ושלשלו לכיסם סכומי כסף נכבדים.",['פגזי טנקים'],ME-17-03-1995-297
1035,OBTAIN_WAY_WEP,"המדובר בפעילות עבריינית מתוכננת, במסגרתה הנאשם ואחרים פרצו פעם אחר פעם לבסיס צה""ל בו אוחסנו פגזי טנקים, גנבו משם כמות עצומה של פגזים בקוטר 105 מ""מ, פרקו חלק מהפגזים ומכרו את המתכות מהן עשויים הפגזים לסוחרי מתכות ושלשלו לכיסם סכומי כסף נכבדים.",[],ME-17-03-1995-297
1036,USE,"המדובר בפעילות עבריינית מתוכננת, במסגרתה הנאשם ואחרים פרצו פעם אחר פעם לבסיס צה""ל בו אוחסנו פגזי טנקים, גנבו משם כמות עצומה של פגזים בקוטר 105 מ""מ, פרקו חלק מהפגזים ומכרו את המתכות מהן עשויים הפגזים לסוחרי מתכות ושלשלו לכיסם סכומי כסף נכבדים.",[],ME-17-03-1995-297
1037,TYPE_WEP,"מעשי הנאשם הם פרי יוזמה מתוכננת שלו ושל אחרים שפעלו במשותף ככנופיה מאורגנת היטב, לשם גניבת פגזים מבסיס צה""ל ומכירת המתכות מהן עשויים הפגזים.",['פגזים'],ME-17-03-1995-297
1038,OBTAIN_WAY_WEP,"מעשי הנאשם הם פרי יוזמה מתוכננת שלו ושל אחרים שפעלו במשותף ככנופיה מאורגנת היטב, לשם גניבת פגזים מבסיס צה""ל ומכירת המתכות מהן עשויים הפגזים.",[],ME-17-03-1995-297
1039,TYPE_WEP,"הוא השתתף בכל אחת מההתפרצויות לבסיס, בגניבת הפגזים, הוצאתם מהבסיס הצבאי, הובלתם למקום מסתור והטיפול בהם.",['פגזים'],ME-17-03-1995-297
1040,OBTAIN_WAY_WEP,"הוא השתתף בכל אחת מההתפרצויות לבסיס, בגניבת הפגזים, הוצאתם מהבסיס הצבאי, הובלתם למקום מסתור והטיפול בהם.",['גנב'],ME-17-03-1995-297
1041,TYPE_WEP,"הערכה כללית זו מבוססת על כך שבכתב האישום צוין כי שווי כל פגז 105 מ""מ, מהסוג שהנאשם וחבריו גנבו, עומד על לא פחות מ- 6000 ₪; הנאשם וחבריו גנבו מהבסיס מאות רבות של פגזים – בהתפרצות הראשונה נגנבו 100 פגזים.",['רובה סער'],ME-17-03-1995-297
1042,OBTAIN_WAY_WEP,"הערכה כללית זו מבוססת על כך שבכתב האישום צוין כי שווי כל פגז 105 מ""מ, מהסוג שהנאשם וחבריו גנבו, עומד על לא פחות מ- 6000 ₪; הנאשם וחבריו גנבו מהבסיס מאות רבות של פגזים – בהתפרצות הראשונה נגנבו 100 פגזים.",['גנב'],ME-17-03-1995-297
1043,TYPE_WEP,"בהתפרצות אחרת נגנבה ""כמות גדולה"" של פגזים, ובמספר התפרצויות נוספות נגנבו כמויות נוספות של פגזים.",['פגזים'],ME-17-03-1995-297
1044,OBTAIN_WAY_WEP,"בהתפרצות אחרת נגנבה ""כמות גדולה"" של פגזים, ובמספר התפרצויות נוספות נגנבו כמויות נוספות של פגזים.",[],ME-17-03-1995-297
1045,TYPE_WEP,"העובדה שלאחר גילוי הגניבות נתפסו במקום מסתור למעלה מ- 300 פגזים גנובים שהנאשם וחבריו טרם הספיקו לפרק ולמכור, יכולה לתת מושג על היקף הגניבות.",['פגזים'],ME-17-03-1995-297
1046,TYPE_WEP,"גם הנתון לפיו הקושרים ובהם הנאשם, קיבלו ממכירת חלקי הפגזים סכום המוערך בלפחות חצי מיליון ₪, יכול ללמד על שווי הפגזים שנגנבו – שהוא ודאי גבוה יותר משווי המתכות מהן הם עשויים.",['מטען חבלה'],ME-17-03-1995-297
1047,TYPE_WEP,"פגזי תחמושת הם דבר מסוכן, העלול להתפוצץ ולגרום פגיעות בגוף בנפש וברכוש.",['מטען חבלה'],
1048,TYPE_WEP,"האופן בו הנאשם וחבריו טיפלו בפגזים שגנבו – טלטולם, שריפתם ופירוקם – טומן בחובו סכנות ברורות מאליהן.",['מטען חבלה'],ME-17-03-1995-297
1049,USE,"האופן בו הנאשם וחבריו טיפלו בפגזים שגנבו – טלטולם, שריפתם ופירוקם – טומן בחובו סכנות ברורות מאליהן.",[],ME-17-03-1995-297
1050,TYPE_WEP,"ניתן לומר בהכללה כי במציאות חיינו פגזי טנק, להבדיל מנשקים אישיים, תחמושת שלהם, רימונים וכיוב', אינם נמכרים ""בשוק"" לצורך ייעודם המקורי.",['פגז טנק'],
1051,TYPE_WEP,תכנית הנאשמים היתה לפרק את הפגזים ולמכור את המתכות שלהם ובפועל זה מה שהם עשו.,['מטען חבלה'],
1052,TYPE_WEP,"כך שמעשי הנאשם וחבריו לא יצרו את הסכנות הנובעות מהשימוש האפשרי בפגזים הגנובים, למטרתם המקורית.",['פגזים'],
1053,TYPE_WEP,"בנוסף, הפגזים שנגנבו הינם ""תחמושת בכושר נמוך"", אשר נדרשת להם הכשרה ותהליך העלאת כושר, קודם השימוש בהם כפגזי טנק.",['פגזי טנק'],ME-17-03-1995-297
1054,TYPE_WEP,"מעובדות כתב האישום המתוקן שהוגש במסגרת הסדר הטיעון עולה כי, ביום 17.8.16, סמוך לשעה 11:00  ברחוב ברזילי 12 בחיפה, שם התגורר הנאשם, נשא הלה והוביל תיק ובו תת מקלע מאולתר בקוטר 9 מ""מ, שסוגל לירות כדור שבכוחו להמית אדם (להלן גם: הנשק), מחסנית המתאימה לנשק ובתוכה 7 כדורים, וזאת בלא רשות על פי דין.",['תת מקלע מאולתר'],ME-16-08-54879-35
1055,HELD_WAY_WEP,"מעובדות כתב האישום המתוקן שהוגש במסגרת הסדר הטיעון עולה כי, ביום 17.8.16, סמוך לשעה 11:00  ברחוב ברזילי 12 בחיפה, שם התגורר הנאשם, נשא הלה והוביל תיק ובו תת מקלע מאולתר בקוטר 9 מ""מ, שסוגל לירות כדור שבכוחו להמית אדם (להלן גם: הנשק), מחסנית המתאימה לנשק ובתוכה 7 כדורים, וזאת בלא רשות על פי דין.",[],ME-16-08-54879-35
1056,STATUS_WEP,"מעובדות כתב האישום המתוקן שהוגש במסגרת הסדר הטיעון עולה כי, ביום 17.8.16, סמוך לשעה 11:00  ברחוב ברזילי 12 בחיפה, שם התגורר הנאשם, נשא הלה והוביל תיק ובו תת מקלע מאולתר בקוטר 9 מ""מ, שסוגל לירות כדור שבכוחו להמית אדם (להלן גם: הנשק), מחסנית המתאימה לנשק ובתוכה 7 כדורים, וזאת בלא רשות על פי דין.",['נשק עם מחסנית בהכנס'],ME-16-08-54879-35
1057,STATUS_WEP,"לחומרה, צוין כי הנשק שהחזיק הנאשם היה מוכן לשימוש, כשלצדו מחסנית ותחמושת רבה.",['נשק עם מחסנית בהכנס'],ME-16-08-54879-35
1058,HELD_WAY_WEP,"בהיותם בשכם, הסליק יוסף נשק ותחמושת ברכב, והנאשם פנה לשוב לשטחי מדינת ישראל על מנת ליתן את הנשק והתחמושת לאחר.",['ברכב'],ME-16-10-5037-989
1059,STATUS_WEP,"בהיותם בשכם, הסליק יוסף נשק ותחמושת ברכב, והנאשם פנה לשוב לשטחי מדינת ישראל על מנת ליתן את הנשק והתחמושת לאחר.",['נשק עם מחסנית בהכנס'],ME-16-10-5037-989
1060,TYPE_WEP,"ביום 21.9.16 בשעה 00:15 לערך הגיע הנאשם ברכב למחסום ""צומת תפוח"", ועוכב לצורך בדיקה, במהלכה נתגלה ונתפס רובה סער דמוי M-4 קליבר 5.56 x 45 מוסלק בגחון הרכב מאחור, ו-1001 כדורי נשק 0.9 מ""מ ארוזים בקופסאות קרטון בתעלת המזגן של הרכב.",['רובה סער'],ME-16-10-5037-989
1061,HELD_WAY_WEP,"ביום 21.9.16 בשעה 00:15 לערך הגיע הנאשם ברכב למחסום ""צומת תפוח"", ועוכב לצורך בדיקה, במהלכה נתגלה ונתפס רובה סער דמוי M-4 קליבר 5.56 x 45 מוסלק בגחון הרכב מאחור, ו-1001 כדורי נשק 0.9 מ""מ ארוזים בקופסאות קרטון בתעלת המזגן של הרכב.",[],ME-16-10-5037-989
1062,STATUS_WEP,"ביום 21.9.16 בשעה 00:15 לערך הגיע הנאשם ברכב למחסום ""צומת תפוח"", ועוכב לצורך בדיקה, במהלכה נתגלה ונתפס רובה סער דמוי M-4 קליבר 5.56 x 45 מוסלק בגחון הרכב מאחור, ו-1001 כדורי נשק 0.9 מ""מ ארוזים בקופסאות קרטון בתעלת המזגן של הרכב.",[],ME-16-10-5037-989
1063,TYPE_WEP,"הנאשם קיבל מהאחר את פרטיו של יוסוף, עמד עמו בקשר טלפוני, יצא עם חברו לשכם, המתין שעה שיוסוף הסליק בגחון הרכב רובה סער וכ- 1,000 כדורי 9 מ""מ, ויצא לכיוון המחסום בצומת תפוח במטרה להכניס את הנשק והתחמושת לגבולות הארץ, שם נעצר.",['רובה סער'],ME-16-10-5037-989
1064,HELD_WAY_WEP,"הנאשם קיבל מהאחר את פרטיו של יוסוף, עמד עמו בקשר טלפוני, יצא עם חברו לשכם, המתין שעה שיוסוף הסליק בגחון הרכב רובה סער וכ- 1,000 כדורי 9 מ""מ, ויצא לכיוון המחסום בצומת תפוח במטרה להכניס את הנשק והתחמושת לגבולות הארץ, שם נעצר.",[],ME-16-10-5037-989
1065,STATUS_WEP,"הנאשם קיבל מהאחר את פרטיו של יוסוף, עמד עמו בקשר טלפוני, יצא עם חברו לשכם, המתין שעה שיוסוף הסליק בגחון הרכב רובה סער וכ- 1,000 כדורי 9 מ""מ, ויצא לכיוון המחסום בצומת תפוח במטרה להכניס את הנשק והתחמושת לגבולות הארץ, שם נעצר.",[],ME-16-10-5037-989
1066,TYPE_WEP,"על-פי האמור בכתב האישום, ביום 14.10.07 נגנב אקדח מסוג ""יריחו"" מבעליו, וביום 18.11.16 החזיק הנאשם באקדח הגנוב, בכיס מעילו, כשהוא דרוך, טעון ומוכן לירי.",['אקדח'],ME-16-11-56385-886
1067,STATUS_WEP,"על-פי האמור בכתב האישום, ביום 14.10.07 נגנב אקדח מסוג ""יריחו"" מבעליו, וביום 18.11.16 החזיק הנאשם באקדח הגנוב, בכיס מעילו, כשהוא דרוך, טעון ומוכן לירי.","['נשק עם מחסנית בהכנס', 'נשק עם כדור בקנה', 'נשק תקול']",ME-16-11-56385-886
1068,STATUS_WEP,"בענייננו, וכפי שטען התובע, בקביעת המתחם יש מקום ליתן ביטוי לעובדה כי הנשק הוחזק כשהוא דרוך, טעון ומוכן לירי, אף שלא צוין בכתב האישום הרקע להחזקתו או נתון בדבר כוונה לעשות בו שימוש.",[],ME-16-11-56385-886
1069,TYPE_WEP,"מעובדות כתב האישום המתוקן שהוגש במסגרת הסדר הטיעון עולה כי, ביום 17.8.16, סמוך לשעה 11:00  ברחוב ברזילי 12 בחיפה, שם התגורר הנאשם, נשא הלה והוביל תיק ובו תת מקלע מאולתר בקוטר 9 מ""מ, שסוגל לירות כדור שבכוחו להמית אדם (להלן גם: הנשק), מחסנית המתאימה לנשק ובתוכה 7 כדורים, וזאת בלא רשות על פי דין.",['תת מקלע מאולתר'],ME-16-08-54879-35
1070,HELD_WAY_WEP,"מעובדות כתב האישום המתוקן שהוגש במסגרת הסדר הטיעון עולה כי, ביום 17.8.16, סמוך לשעה 11:00  ברחוב ברזילי 12 בחיפה, שם התגורר הנאשם, נשא הלה והוביל תיק ובו תת מקלע מאולתר בקוטר 9 מ""מ, שסוגל לירות כדור שבכוחו להמית אדם (להלן גם: הנשק), מחסנית המתאימה לנשק ובתוכה 7 כדורים, וזאת בלא רשות על פי דין.",[],ME-16-08-54879-35
1071,STATUS_WEP,"מעובדות כתב האישום המתוקן שהוגש במסגרת הסדר הטיעון עולה כי, ביום 17.8.16, סמוך לשעה 11:00  ברחוב ברזילי 12 בחיפה, שם התגורר הנאשם, נשא הלה והוביל תיק ובו תת מקלע מאולתר בקוטר 9 מ""מ, שסוגל לירות כדור שבכוחו להמית אדם (להלן גם: הנשק), מחסנית המתאימה לנשק ובתוכה 7 כדורים, וזאת בלא רשות על פי דין.",['נשק עם מחסנית בהכנס'],ME-16-08-54879-35
1072,STATUS_WEP,"לחומרה, צוין כי הנשק שהחזיק הנאשם היה מוכן לשימוש, כשלצדו מחסנית ותחמושת רבה.",['נשק עם מחסנית בהכנס'],ME-16-08-54879-35
1073,TYPE_WEP,"ודוק, מדובר בענייננו בנשק מסוג תת מקלע  מאולתר (נשק אוטומטי), כשלצידו מחסנית המתאימה לו ובתוכה 7 כדורים, דבר הממחיש כאלף עדים את פוטנציאל המסוכנות בעבירה שבפנינו.",['תת מקלע מאולתר'],ME-16-08-54879-35
1074,STATUS_WEP,"ודוק, מדובר בענייננו בנשק מסוג תת מקלע  מאולתר (נשק אוטומטי), כשלצידו מחסנית המתאימה לו ובתוכה 7 כדורים, דבר הממחיש כאלף עדים את פוטנציאל המסוכנות בעבירה שבפנינו.",['נשק עם מחסנית בהכנס'],ME-16-08-54879-35
1075,TYPE_WEP,"ביום 21.9.16 בשעה 00:15 לערך הגיע הנאשם ברכב למחסום ""צומת תפוח"", ועוכב לצורך בדיקה, במהלכה נתגלה ונתפס רובה סער דמוי M-4 קליבר 5.56 x 45 מוסלק בגחון הרכב מאחור, ו-1001 כדורי נשק 0.9 מ""מ ארוזים בקופסאות קרטון בתעלת המזגן של הרכב.",['רובה סער'],ME-16-10-5037-989
1076,HELD_WAY_WEP,"ביום 21.9.16 בשעה 00:15 לערך הגיע הנאשם ברכב למחסום ""צומת תפוח"", ועוכב לצורך בדיקה, במהלכה נתגלה ונתפס רובה סער דמוי M-4 קליבר 5.56 x 45 מוסלק בגחון הרכב מאחור, ו-1001 כדורי נשק 0.9 מ""מ ארוזים בקופסאות קרטון בתעלת המזגן של הרכב.",['מוסלק - מוסתר'],ME-16-10-5037-989
1077,STATUS_WEP,"ביום 21.9.16 בשעה 00:15 לערך הגיע הנאשם ברכב למחסום ""צומת תפוח"", ועוכב לצורך בדיקה, במהלכה נתגלה ונתפס רובה סער דמוי M-4 קליבר 5.56 x 45 מוסלק בגחון הרכב מאחור, ו-1001 כדורי נשק 0.9 מ""מ ארוזים בקופסאות קרטון בתעלת המזגן של הרכב.",[],ME-16-10-5037-989
1078,TYPE_WEP,"הנאשם קיבל מהאחר את פרטיו של יוסוף, עמד עמו בקשר טלפוני, יצא עם חברו לשכם, המתין שעה שיוסוף הסליק בגחון הרכב רובה סער וכ- 1,000 כדורי 9 מ""מ, ויצא לכיוון המחסום בצומת תפוח במטרה להכניס את הנשק והתחמושת לגבולות הארץ, שם נעצר.",['רובה סער'],ME-16-10-5037-989
1079,HELD_WAY_WEP,"הנאשם קיבל מהאחר את פרטיו של יוסוף, עמד עמו בקשר טלפוני, יצא עם חברו לשכם, המתין שעה שיוסוף הסליק בגחון הרכב רובה סער וכ- 1,000 כדורי 9 מ""מ, ויצא לכיוון המחסום בצומת תפוח במטרה להכניס את הנשק והתחמושת לגבולות הארץ, שם נעצר.",[],ME-16-10-5037-989
1080,STATUS_WEP,"הנאשם קיבל מהאחר את פרטיו של יוסוף, עמד עמו בקשר טלפוני, יצא עם חברו לשכם, המתין שעה שיוסוף הסליק בגחון הרכב רובה סער וכ- 1,000 כדורי 9 מ""מ, ויצא לכיוון המחסום בצומת תפוח במטרה להכניס את הנשק והתחמושת לגבולות הארץ, שם נעצר.",[],ME-16-10-5037-989
1081,CONFESSION,"אשר לקביעת העונש בתוך המתחם, ציינה ב""כ המאשימה מחד את עברו הפלילי, אף כי הוא אינו מכביד (הרשעה אחת משנת 2011 בגין קבלת דבר במרמה והונאה בכרטיס חיוב בגינן הוטלו עליו 3 חודשי מאסר מותנה), ומאידך את הודאתו של הנאשם ואת גילו הצעיר.",['כן'],ME-16-10-5037-989
1082,CONFESSION,"התובע, עו""ד מיכאל כהן, הפנה למספר רב של פסקי דין, וסבר כי גם אם משקללים את הודאת הנאשם ונסיבותיו האישיות, הרי לאור עברו הפלילי, יש מקום להטלת עונש מאסר המצוי בשליש העליון של מתחם הענישה, בצירוף לקנס ומאסר מותנה.",['כן'],ME-16-11-56385-886
1083,CONFESSION,"באשר לנסיבות שאינן קשורות לביצוע העבירה, אין ספק שעונש של מאסר יפגע בנאשם ובמשפחתו ואקח בחשבון לקולא את העובדה שהנאשם הודה לבסוף בביצוע העבירות וקיבל אחריות בגינן וניהל קודם לכן חיים נורמטיביים.",['כן'],ME-16-12-64990-76
1084,CONFESSION,"אשר לעונש הראוי לנאשם בתוך מתחם העונש ההולם, טענה, כי הנאשם נעדר עבר פלילי, קיבל אחריות על מעשיו, הודה במיוחס לו וחסך זמן שיפוטי.",['כן'],ME-17-03-1995-297
1085,CONFESSION,"הוסיף, כי הנאשם בן 38, אב לשישה ילדים; נעדר עבר פלילי; הודה במיוחס לו וחסך זמן שיפוטי; מאז האירוע לא היה מעורב בפלילים וניתק קשר עם אחיו, שותפו לעבירה; מסייע לאביו החולה; ומנהל אורח חיים נורמטיבי.",['כן'],ME-17-03-1995-297
1086,CONFESSION,"בגזירת עונשו של הנאשם אני מביא בחשבון את גילו; את נסיבותיו האישיות והמשפחתיות – שצויינו בתסקיר שירות המבחן ושנשמעו מפי בא כחו; את הודאתו, על משמעויותיה; את העובדה כי הוא נעדר עבר פלילי; את הפגיעה הצפויה לו ולמשפחתו מהמאסר; את העונש שנגזר על שותפיו לעבירות; את הזמן שחלף מאז ביצוע העבירות; ואת עמדת התביעה בהתאם להסדר הטיעון.",['כן'],ME-17-03-1995-297
1087,CONFESSION,"הסנגור הוסיף וציין את לקיחת האחריות ע""י הנאשם ואת הודאתו בהזדמנות הראשונה לאחר תיקונו של כתב האישום, באופן שהביא למחיקת העבירה של החזקת נשק שלא כדין.",['כן'],ME-16-08-54879-35
1088,CONFESSION,"באשר לנסיבות שאינן קשורות לביצוע העבירה, אין ספק שעונש של מאסר יפגע בנאשם ובמשפחתו ואקח בחשבון לקולא את העובדה שהנאשם הודה לבסוף בביצוע העבירות וקיבל אחריות בגינן וניהל קודם לכן חיים נורמטיביים.",['כן'],ME-16-12-64990-76
1089,CONFESSION,"אשר לעונש הראוי לנאשם בתוך מתחם העונש ההולם, טענה, כי הנאשם נעדר עבר פלילי, קיבל אחריות על מעשיו, הודה במיוחס לו וחסך זמן שיפוטי.",['כן'],ME-17-03-1995-297
1090,TYPE_WEP,"הנאשם קיבל מהאחר את פרטיו של יוסוף, עמד עמו בקשר טלפוני, יצא עם חברו לשכם, המתין שעה שיוסוף הסליק בגחון הרכב רובה סער וכ- 1,000 כדורי 9 מ""מ, ויצא לכיוון המחסום בצומת תפוח במטרה להכניס את הנשק והתחמושת לגבולות הארץ, שם נעצר.",['רובה סער'],ME-16-10-5037-989
1091,HELD_WAY_WEP,"הנאשם קיבל מהאחר את פרטיו של יוסוף, עמד עמו בקשר טלפוני, יצא עם חברו לשכם, המתין שעה שיוסוף הסליק בגחון הרכב רובה סער וכ- 1,000 כדורי 9 מ""מ, ויצא לכיוון המחסום בצומת תפוח במטרה להכניס את הנשק והתחמושת לגבולות הארץ, שם נעצר.",[],ME-16-10-5037-989
1092,STATUS_WEP,"הנאשם קיבל מהאחר את פרטיו של יוסוף, עמד עמו בקשר טלפוני, יצא עם חברו לשכם, המתין שעה שיוסוף הסליק בגחון הרכב רובה סער וכ- 1,000 כדורי 9 מ""מ, ויצא לכיוון המחסום בצומת תפוח במטרה להכניס את הנשק והתחמושת לגבולות הארץ, שם נעצר.",['נשק עם מחסנית בהכנס'],ME-16-10-5037-989
1093,PURPOSE,"כמו כן נטען, כי המניע למעשים הוא בצע כסף, והם בוצעו לאחר תכנון מוקדם, וכללו הכנסת נשק משטחי הרשות הפלשתינית לישראל, פעולה אשר היא כשלעצמה מהווה נסיבה נוספת לחומרה.",[],ME-16-10-5037-989
1094,PURPOSE,"בענייננו, תכנן הנאשם וקשר קשר עם אחר לשם הכנסת נשק ותחמושת משטחי הרשות הפלשתינאית לישראל, בתמורה לבצע כסף.",[],ME-16-10-5037-989
1095,TYPE_WEP,הנאשם יידה את הרימון לכיוון הבית בניסיון שלא כדין לפגוע בשוהי הבית וכדי לנקום את מותה של הקטינה.,['רימון הלם/גז'],ME-16-12-64990-76
1096,PURPOSE,הנאשם יידה את הרימון לכיוון הבית בניסיון שלא כדין לפגוע בשוהי הבית וכדי לנקום את מותה של הקטינה.,['סכסוך'],ME-16-12-64990-76
1097,USE,הנאשם יידה את הרימון לכיוון הבית בניסיון שלא כדין לפגוע בשוהי הבית וכדי לנקום את מותה של הקטינה.,"['זריקת רימון', 'הפעלת מטען']",ME-16-12-64990-76
1098,PURPOSE,הסיבה שהביאה את הנאשם לבצע את העבירות היא הרצון להרוויח כסף.,[],ME-17-03-1995-297
1099,PURPOSE,"כמו כן נטען, כי המניע למעשים הוא בצע כסף, והם בוצעו לאחר תכנון מוקדם, וכללו הכנסת נשק משטחי הרשות הפלשתינית לישראל, פעולה אשר היא כשלעצמה מהווה נסיבה נוספת לחומרה.",[],ME-16-10-5037-989
1100,PURPOSE,"בענייננו, תכנן הנאשם וקשר קשר עם אחר לשם הכנסת נשק ותחמושת משטחי הרשות הפלשתינאית לישראל, בתמורה לבצע כסף.",[],ME-16-10-5037-989
1101,USE,"אשר לנסיבות הקשורות לביצוע העבירה, נטען שהתקיים תכנון מוקדם, שחלקו היחסי של הנאשם היה מוחלט, שנגרם נזק כאשר שהו בבית אנשים בעת שנזרק כלי נפץ שיכול להמית אדם ושבפועל נגרם נזק רב לרכוש כאשר רק במזל לא נקטלו חיים.",[],ME-16-12-64990-76
1102,TYPE_WEP,"השגת הרימון וההגעה לבית מצביעים על תכנון מוקדם ברמה מסויימת; חלקו היחסי של הנאשם היה מוחלט;  היה צפוי להיגרם נזק משמעותי מביצוע העבירה לאור השימוש בחומר נפץ תקני-צבאי; הסיבות שהביאו את הנאשם לבצע את העבירות לא היו מוצדקות, כאמור לעיל ביחס לעשיית דין עצמי; הנאשם יכל להבין את הפסול במעשיו ולהמנע מביצוע המעשה.",['רימון הלם/גז'],ME-16-12-64990-76
1103,HELD_WAY_WEP,"ב""כ הנאשם עמד על כך שהנאשם שימש ""צינור"" בידי האחר להעברת הנשק והתחמושת בתמורה לסך של 2,000 ₪ בלבד, כי לא היה בכוונתו להמשיך ולהחזיקם ברשותו וכי הוא לא ידע מה כמות הנשק שהסליק יוסף ברכב.",[],ME-16-10-5037-989
1104,TYPE_WEP,הנאשם יידה את הרימון לכיוון הבית בניסיון שלא כדין לפגוע בשוהי הבית וכדי לנקום את מותה של הקטינה.,['רימון הלם/גז'],ME-16-12-64990-76
1105,PURPOSE,הנאשם יידה את הרימון לכיוון הבית בניסיון שלא כדין לפגוע בשוהי הבית וכדי לנקום את מותה של הקטינה.,['סכסוך'],ME-16-12-64990-76
1106,USE,הנאשם יידה את הרימון לכיוון הבית בניסיון שלא כדין לפגוע בשוהי הבית וכדי לנקום את מותה של הקטינה.,['זריקת רימון'],ME-16-12-64990-76
1107,TYPE_WEP,הרימון נחת והתפוצץ בחצר הבית צמוד לקיר החיצוני בסמוך לחלון ולמדרגות החיצוניות המובילות לקומה השניה.,['רימון הלם/גז'],ME-16-12-64990-76
1108,USE,הרימון נחת והתפוצץ בחצר הבית צמוד לקיר החיצוני בסמוך לחלון ולמדרגות החיצוניות המובילות לקומה השניה.,[],ME-16-12-64990-76
1109,TYPE_WEP,באותו מקרה היה מדובר בשוטר שיחד עם שוטרים אחרים הגיב על השלכת רימון רסס לעברם על ידי גורמים עברייניים בהכנה והרכבת מטעני חבלה והנחתם ואלה התפוצצו לאחר הפעלת מנגנוני השהייה ופגעו ברכוש.,['מטען חבלה'],ME-16-12-64990-76
1110,USE,באותו מקרה היה מדובר בשוטר שיחד עם שוטרים אחרים הגיב על השלכת רימון רסס לעברם על ידי גורמים עברייניים בהכנה והרכבת מטעני חבלה והנחתם ואלה התפוצצו לאחר הפעלת מנגנוני השהייה ופגעו ברכוש.,[],ME-16-12-64990-76
1111,HELD_WAY_WEP,"הם העמיסו את הפגזים על רכבם והעבירו אותם לואדי מרוחק, שם שרפו אותם עד שהתפרקו והתפוצצו, ואז נטלו את התרמילים ואת ראשי החץ שלהם העשויים ממתכת טונגסטאן, והסתירו אותם במקום סמוך.",[],ME-17-03-1995-297
1112,USE,"הם העמיסו את הפגזים על רכבם והעבירו אותם לואדי מרוחק, שם שרפו אותם עד שהתפרקו והתפוצצו, ואז נטלו את התרמילים ואת ראשי החץ שלהם העשויים ממתכת טונגסטאן, והסתירו אותם במקום סמוך.",[],ME-17-03-1995-297
1113,TYPE_WEP,"מתכונת הפעולה המתוארת חזרה על עצמה מספר פעמים – הנאשם ואחרים – בהרכב כזה או אחר – הגיעו לבסיס עם הרכב, חתכו את הגדר, נכנסו לבסיס, גנבו פגזים, העמיסו אותם לרכבם, לקחו אותם למקום מבודד, פירקו אותם ומכרו את המתכות שלהם לסוחרי מתכות, והתחלקו בשלל.",['פגזים'],ME-17-03-1995-297
1114,OBTAIN_WAY_WEP,"מתכונת הפעולה המתוארת חזרה על עצמה מספר פעמים – הנאשם ואחרים – בהרכב כזה או אחר – הגיעו לבסיס עם הרכב, חתכו את הגדר, נכנסו לבסיס, גנבו פגזים, העמיסו אותם לרכבם, לקחו אותם למקום מבודד, פירקו אותם ומכרו את המתכות שלהם לסוחרי מתכות, והתחלקו בשלל.",[],ME-17-03-1995-297
1115,USE,"מתכונת הפעולה המתוארת חזרה על עצמה מספר פעמים – הנאשם ואחרים – בהרכב כזה או אחר – הגיעו לבסיס עם הרכב, חתכו את הגדר, נכנסו לבסיס, גנבו פגזים, העמיסו אותם לרכבם, לקחו אותם למקום מבודד, פירקו אותם ומכרו את המתכות שלהם לסוחרי מתכות, והתחלקו בשלל.",[],ME-17-03-1995-297
1116,TYPE_WEP,"במהלך מעשיהם כאמור, גנבו הקושרים מהבסיס גם תשעה פגזים ""חלולים"" אותם פירקו ונטלו מהם את התרמילים, אך הותירו את ""הקלע"" ובו חומר הנפץ בשטח.",['מטען חבלה'],ME-17-03-1995-297
1117,USE,"במהלך מעשיהם כאמור, גנבו הקושרים מהבסיס גם תשעה פגזים ""חלולים"" אותם פירקו ונטלו מהם את התרמילים, אך הותירו את ""הקלע"" ובו חומר הנפץ בשטח.",[],ME-17-03-1995-297
1118,TYPE_WEP,"המדובר בפעילות עבריינית מתוכננת, במסגרתה הנאשם ואחרים פרצו פעם אחר פעם לבסיס צה""ל בו אוחסנו פגזי טנקים, גנבו משם כמות עצומה של פגזים בקוטר 105 מ""מ, פרקו חלק מהפגזים ומכרו את המתכות מהן עשויים הפגזים לסוחרי מתכות ושלשלו לכיסם סכומי כסף נכבדים.",['פגזי טנקים'],ME-17-03-1995-297
1119,OBTAIN_WAY_WEP,"המדובר בפעילות עבריינית מתוכננת, במסגרתה הנאשם ואחרים פרצו פעם אחר פעם לבסיס צה""ל בו אוחסנו פגזי טנקים, גנבו משם כמות עצומה של פגזים בקוטר 105 מ""מ, פרקו חלק מהפגזים ומכרו את המתכות מהן עשויים הפגזים לסוחרי מתכות ושלשלו לכיסם סכומי כסף נכבדים.",[],ME-17-03-1995-297
