text,CIR_AMMU_AMOUNT_WEP,PUNISHMENT,CIR_TYPE_WEP,CIR_USE,CIR_OBTAIN_WAY_WEP,RESPO,CIR_PLANNING,REGRET,CIR_STATUS_WEP,GENERAL_CIRCUM,CIR_PURPOSE,CIR_HELD_WAY_WEP,CONFESSION,CIRCUM_OFFENSE
בענייננו הורשע הנאשם בנשיאה והובלה של אקדח ותחמושת.,0,0,1,0.0,0,0,0,0,1,0,0,0,0,1
"המדובר בעבירות המהוות אירוע אחד, קרי תכנית עבריינית אחת ועל כן אקבע מתחם עונש הולם לאירוע כולו.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
הערך החברתי שנפגע ומידת הפגיעה בו:,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"אין צורך להכביר במילים בדבר חומרת עבירות הנשק בהן הורשע הנאשם, עת פגע במעשיו בערך המוגן של שלום הציבור ותחושת בטחונו מפני פגיעות בגוף ובנפש.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בתי המשפט עמדו לא אחת על חומרתן הרבה של עבירות הנשק למיניהן, על פוטנציאל הסיכון הרב הטמון בשימוש בו ועל התוצאות הקשות אשר עלולות להיגרם מביצוען.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בחינת מדיניות הענישה הנוהגת מעלה, כי במקרים דומים הוטלו על נאשמים עונשי מאסר בפועל לתקופות משתנות.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
הצדדים צירפו פסיקה מטעמם כפי שחלקה תובא להלן :,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"ב""כ המאשימה אזכר, בין היתר, את הפסיקה הבאה מטעמו :",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"ב""כ הנאשם אזכר, בין היתר, את הפסיקה הבאה מטעמו:",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
עוד ציינה הש' ארבל כי עיון במקרים דומים בפסיקה מגלה כי בכולם נגזרו עונשי מאסר לריצוי מאחורי סורג ובריח ורובם נעים סביב 20 חודשים ואף בחרה לאזכר את חלקם :,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בסיום החלטתה קבעה: ""אני סבורה כי מתחם העונש ההולם בענייננו נע בין 12 ל- 36 חודשי מאסר בפועל.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לא למיותר לציין, כי הסנגור צירף מטעמו עוד פסיקה רבה, במסגרתה הושתו על נאשמים עונשים קלים, בין היתר, עונשי מאסר בדרך של עבודות שירות.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"נוכח הפסיקה אשר הובאה לעיל ובכלל זה פס""ד סלימאן אשר צורף על ידו ומגמת ההחמרה הברורה בעבירות הנשק בעת האחרונה, סבורני כי מיותר יהא להתייחס לכל אחד מפסקי הדין שצירף.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
הנסיבות הקשורות בביצוע העבירה :,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בענייננו, לא נגרם נזק ממעשי הנאשם אולם עמדתי לעיל על הנזק שהיה עלול להיגרם, לנוכח הסכנות הנשקפות מזמינותו של נשק חם.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"באשר לנסיבות ביצוע העבירה מסכים אני עם דברי ב""כ המאשימה, כי גרסת הנאשם כפי שזו עלתה בפני שירות המבחן (יצא ליער לחפש תוכי ומצא נשק) הינה גרסה מיתממת ולא הגיונית ולא בכדי התרשם שירות מבחן מחוסר כנות בדבריו.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"נוכח האמור לעיל, מתחם הענישה ההולם את מעשי הנאשם נע בין 12-36 חודשי מאסר בפועל ועונשים נלווים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
כמו כן אקח בחשבון את תקופת המעצר בה היה נתון ולאחריה את תקופת מעצר הבית.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
שירות המבחן המליץ להשית על הנאשם ענישה מוחשית בדמות מאסר אשר ירוצה בעבודות שירות.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"סבורני, כי בנסיבות התיק דנא, נוכח חומרת העבירה והצורך בהעלאת רף הענישה בעבירות הנשק, לא אוכל לקבל את המלצת שירות המבחן.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
אין בענייננו הצדקה או אפשרות לחרוג לקולא ממתחם העונש ההולם למטרת שיקום.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
אף אין בענייננו הצדקה לחרוג לחומרה מן המתחם ההולם.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
אני פוסל את הנאשם מלקבל ומלהחזיק רישיון נהיגה לתקופה של 12 חודשים בפועל.,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
"הקנס ישולם ב-4 תשלומים חודשיים, תשלום ראשון בעוד חודש.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"במידה ולא ישולם תשלום אחד מבין התשלומים, יעמוד כל הקנס לפירעון מידי ובמידה ולא ישלמו, ירצה ימי המאסר תחת הקנס.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"במידה והופקדו כספים במסגרת תיק זה, יש לקזזם עם הקנס ואת היתרה, באם קיימת, יש להשיב לנאשם.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
זכות ערעור תוך 45 יום מהיום לבית המשפט העליון.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"ניתנה והודעה היום י""ח סיוון תשע""ז, 12/06/2017 במעמד הנוכחים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הסנגור: אבקש עיכוב ביצוע לצורך מיון מוקדם וכן לשקול הגשת ערעור לביהמ""ש העליון.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"אבקש מיון מוקדם בתוך 21 ימי עבודה, יש הפקדה בתיק ועיכוב יציאה מהארץ.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"ב""כ המאשימה: באשר לבקשת חברי לצורך דחייה למיון מוקדם לדחיה ארוכה יותר נתנגד לעיכוב ביצוע העונש, וזאת לאור העובדה שהערעור יוגש ככל הנראה אך ורק על חומרת העונש, והנאשם הודה בכתב האישום.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
אני מחליט לעכב את תחילת ריצוי המאסר עד לתאריך 04.07.17.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"במועד זה, במידה ולא תהיה החלטה אחרת של בית המשפט העליון, יתייצב הנאשם לריצוי מאסרו, כשהוא מצויד בתעודה מזהה, בבית המעצר צלמון, לא יאוחר מהשעה 12:00,  אלא אם כן עבר מיון מוקדם בהתאם לנוהל שב""ס.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"ביכולתו של הנאשם או ב""כ ליצור קשר ישירות עם רס""ר ניצה יעקב, נציגת שב""ס, בטל' 08-9787337, לצורך מיון מוקדם.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"המזכירות תעביר העתק ההחלטה לשב""ס.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"5129371ניתנה והודעה היום י""ח סיוון תשע""ז, 12/06/2017 במעמד הנוכחים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
54678313,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
הוקלד על ידי נאוה בר,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
מדינת ישראל,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
עלאא אבו עישה,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"חוק העונשין, תשל""ז-1977: סע'  25, 29, 40ב)., 40ג, 144(א), 144(ב), 144(ב2), 275א, 329(א)(2), 340 א, 413ב(א), 448(א)",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בצירוף סעיף 29 לחוק העונשין תשל""ז – 1977 (להלן: ""החוק""); בעבירה של נשיאת נשק, לפי סעיף 144(ב) לחוק; בשתי עבירות של החזקת נשק, לפי סעיף 144(א) לחוק; בעבירה של גניבת רכב, לפי סעיף 413ב(א) לחוק; בעבירה של ייצור נשק, לפי סעיף 144(ב2) לחוק; בשלוש עבירות של הפרעה לשוטר בנסיבות מחמירות, לפי סעיף 275א לחוק; בעבירה של ניסיון הצתה, לפי סעיף 448(א) רישא בצירוף סעיף 25 לחוק; ובעבירה של ירי בשטח בנוי, לפי סעיף 340 א לחוק.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
להלן עובדות כתב האישום המתוקן בשנית:,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"האישום הראשון - ביום 29.6.2016, בשעה שאינה ידועה במדויק למאשימה, בעת ששהה הנאשם בתל אביב ביחד עם חברו, הבחין בדרך ההגנה בתל אביב בקטנוע מסוג סאן יאנג ל.ז. 5018278 (להלן: ""הקטנוע"").",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בליבו של הנאשם גמלה ההחלטה לגנוב את הקטנוע, ולאחר שחברו אמר כי אינו מעוניין להיות מעורב בכך ונסע מהמקום, הניע הנאשם את הקטנוע באמצעות חיבור החוטים ונסע עם הקטנוע מהמקום.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בתאריך 4.7.2016, בשעות הלילה, נכנס כח צה""ל למחנה הפליטים קלנדיה (להלן: ""המחנה"") לפעילות מבצעית.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"כאשר שב למחנה בסביבות השעה 02:30 או בסמוך לכך, פגש את צלאח חמד (להלן: ""צלאח""), אשר החליט לבצע פיגוע ירי כנגד חיילי צה""ל.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בשלב מסוים ראו חיילים, אולם מאחר שבמקום היו אנשים נוספים המוכרים לשניים, החליטו שלא לבצע את הפיגוע.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בסביבות השעה 05:30 הגיעו הנאשם וצלאח לאזור הררי המכונה ""סטח מרחבה"", שם הבחינו בכח צה""ל העושה דרכו רגלית אל מחוץ לכפר.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"במעשיו המתוארים לעיל ניסה הנאשם, בצוותא חדא, לפגוע באדם בקליע, בסכין, או בנשק מסוכן או פוגעני אחר שלא כדין, נשא נשק בלא רשות על פי דין לנשיאתו, החזיק נשק בלא רשות על פי דין להחזקתו, וגנב רכב.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"האישום השני - במהלך גל הטרור האחרון, החל מספטמבר 2015 ועובר להגשת כתב האישום (להלן: ""התקופה הרלוונטית""), נטל הנאשם חלק במספר הזדמנויות בעימותים אלימים כנגד כוחות הביטחון, כפי שיפורט להלן:",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"ביום 1.3.2016, בעקבות כניסתו של רכב צבאי בשוגג לתוך מחנה קלנדיה וניסיונות החילוץ של שני החיילים נוסעי הרכב עקב כך, התפתחו במקום עימותים אלימים מול כוחות הביטחון.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
הנאשם נטל חלק בעימותים ויידה ממרחק של כ-20 מטר אבנים לעבר כוחות הביטחון.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בתאריך 1.7.2016, המועד בו חל ""ליל אל-קדר"", בסביבות השעה 22:00 או בסמוך לכך, התרחשה התפרעות אלימה כנגד כוחות הביטחון בשער שכם.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הנאשם וחבריו, שזהותם אינה ידועה במדויק למאשימה, נטלו חלק בהתפרעות, והנאשם יידה לעבר כוחות הביטחון אבן ובקבוק מים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"במעשיו המתוארים לעיל הנאשם ייצר נשק; יידה אבן או חפץ אחר לעבר שוטר או לעבר כלי רכב משטרתי, במטרה להפריע לשוטר כשהוא ממלא את תפקידו כחוק או להכשילו בכך בשלוש הזדמנויות שונות, וניסה לשלח אש במזיד בדבר לא לו.",0,0,0,0.0,1,0,0,0,0,0,0,0,0,1
"לאחר שקדרי השיב בחיוב, ביקש הנאשם מאביו כי ייתן לו כסף לצורך רכישת הנשק, אולם אביו סירב.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
הסדר הטיעון לא כלל הסכמה לעניין העונש.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"נגד צלאח חמד, שותפו של הנאשם לאישום הראשון, הוגש כתב אישום בבית משפט צבאי.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
טרם ניתן פסק דין בעניינו של צלאח.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
שירות המבחן הגיש תסקיר לגבי הנאשם.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
בתסקיר התייחסות למשפחת המוצא של הנאשם.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הנאשם מסר בשירות המבחן, כי אינו מחזיק בעמדות שליליות נגד מדינת ישראל ונגד כוחות הביטחון, ושלל מעורבות נוספת בפעילות נגד כוחות הביטחון או קשרים חברתיים עם פעילי ארגוני טרור.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
כן מסר כי המעצר הנוכחי מהווה גורם מרתיע שימנע ממנו ביצוע עבירות נוספות בעתיד.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"נוכח חומרת העבירות והקושי של הנאשם לקחת אחריות על ביצוען, המליץ שירות המבחן על ענישה מוחשית ומרתיעה, אשר תמחיש לנאשם את חלקו בביצוע העבירות ואת הפגיעה בזולת.",0,0,0,0.0,0,1,0,0,0,0,0,0,0,0
"בעקבות קבלת התסקיר, ובו עמדת הנאשם לפני שירות המבחן, הסביר סנגורו כי מדובר באי הבנה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"ב""כ המאשימה טענה כי מאחר שמדובר בשלושה אישומים, ובמעשים שבוצעו במועדים שונים כלפי נפגעים שונים, יש לקבוע מתחם ענישה נפרד לכל אישום.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"ביחס לאישום הראשון – לטענת ב""כ המאשימה, הערכים המוגנים שנפגעו הם ההגנה על קדושת החיים, על שלמות הגוף והנפש ועל הביטחון האישי של הפרט במדינה, בדגש על ההגנה על כוחות הביטחון אשר אמונים על אכיפת החוק ושמירה על הציבור.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לגבי השימוש בנשק, ציינה כי העבירות נעשות לרוב על מנת לאפשר ביצוען של עבירות אחרות הכרוכות באלימות, וזמינותם של כלי נשק העוברים מיד ליד - אם לידיים עוינות ואם לידיים פליליות, תורמת להגדלתו של מעגל האלימות ולתוצאות הקשות הנובעות מכך.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדברי ב""כ המאשימה, בעבירות נשק קבע בית המשפט לא אחת, כי יש להעדיף את האינטרס הציבורי על פני נתונים אישיים של הנאשם.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"מספר ימים לפני האירוע גנב הנאשם קטנוע, אשר שימש אותו לאחר מכן בביצוע הפיגוע לעבר החיילים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בהמשך  אותו לילה הוא פגש בצלאח, שהחליט לבצע פיגוע נגד חיילי צה""ל, ולצורך כך היה זקוק לנשק.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הנאשם שיתף פעולה עם צלאח, והשניים נסעו יחד לרמאללה וחזרו כעבור שעה עם הנשק.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"כן התייחסה לפוטנציאל הנזק, ולכך שהאירוע יכול היה להסתיים בפיגוע קטלני.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדברי ב""כ המאשימה, לאורך כל מעשיו של הנאשם, היו לו מספר נקודות זמן, שבהן יכול היה להפסיק את המעשים, אך הוא לא עשה כן.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדבריה, הדבר מלמד על נחישות שהייתה לנאשם לאורך כל הדרך, ועל תעוזה רבה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"מדובר במעשים שנעשו על רקע של גל של פיגועים, כאשר בבסיס המעשים שנאה ותו לא.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לפיכך ביקשה לקבוע לאישום זה מתחם ענישה הולם, הנע בין שמונה לבין 12 שנות מאסר בפועל, מאסר על תנאי וקנס.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"ביחס לאישום השני – לטענת ב""כ המאשימה, הנאשם השתתף בשלושה אירועים שונים, חמורים כל אחד בפני עצמו.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"באירוע הראשון, בעקבות כניסתו בשוגג של רכב צבאי למחנה קלנדיה וניסיונות חילוץ של שני חיילים שהיו בתוך הרכב, התפתחו במקום עימותים אלימים מול כוחות הביטחון.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
הנאשם נטל חלק בעימותים ויידה אבנים לעבר כוחות הביטחון ממרחק קצר של 20 מטר.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"האירוע השלישי ארע בשער שכם, אזור רגיש בו מתקיימות התפרעויות באופן תדיר.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"הנאשם וחבריו היו בשער שכם, נטלו חלק בהתפרעות שהייתה שם, והנאשם יידה לעבר כוחות הביטחון אבן ובקבוק מים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדברי ב""כ המאשימה, באישום השני מדובר בשלושה אירועים שונים, שאירעו במהלך תקופה של ארבעה חודשים, תקופה שבמהלכה ביצע הנאשם את המיוחס לו בכתב האישום בכל האישומים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדבריה, בתי המשפט קבעו כי בעבירות אלה יש לנקוט בגישה עונשית מחמירה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לפיכך ביקשה לקבוע כי מתחם הענישה ההולם לאישום השני נע בין ארבע לבין שבע שנות מאסר בפועל, מאסר על תנאי וקנס.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדברי ב""כ המאשימה, השימוש בנשק באישום זה, מקבל חומרה יתרה נוכח האישום הראשון, ובעצם השימוש האלים והקטלני שעושה הנאשם בנשק באישום הראשון.",0,0,0,1.0,0,0,0,0,0,0,0,0,0,1
"לגבי הערך החברתי שנפגע ממעשיו של הנאשם באישום זה, התייחסה להגנה על שלום הציבור וביטחונו.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדבריה, בעניינו של הנאשם, הנשק אפשר לו לבצע עבירות חמורות, שיכלו להיות קטלניות.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לפיכך ביקשה לקבוע כי מתחם העונש ההולם לאישום זה נע בין 18 לבין 36 חודשי מאסר בפועל, מאסר על תנאי וקנס.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"כן התייחסה להמלצת שירות המבחן, לנקוט בענישה מוחשית ומרתיעה, שתמחיש לנאשם את חלקו בביצוע העבירות ואת הפגיעה בזולת.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדברי ב""כ המאשימה ""חברה מתוקנת לא יכולה להוסיף ולהתגונן כל הזמן.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדבריה, בשל ריבוי מעשים כפי שביצע הנאשם בימים אלה, על בית המשפט לומר דברו, ולהתייחס בחומרה לעבריינות אידאולוגית שמטרתה לקטול חיי אדם.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בעניינו של הנאשם, יש לתת משקל משמעותי להרחקת הנאשם לצורך הגנה על הציבור מפניו, ולשיקולי ההרתעה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"כן ציינה ב""כ המאשימה, כי ישנה חשיבות בהטלת קנס, כעונש מרתיע נוסף.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדבריה, מיקומו של הנאשם אינו בתחתית מתחמי הענישה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לפיכך ביקשה להטיל על הנאשם עונש שלא יפחת מ-12 שנות מאסר, החל מיום מעצרו 10.7.2016",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"מאסר על תנאי מרתיע וקנס, ובנוסף פיצוי לבעל הקטנוע שנגנב באישום הראשון.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"ב""כ הנאשם התייחס בטיעוניו למעורבים אחרים בפרשה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדבריו, בעניינו של השותף צלאח, הוגש כתב אישום בבית משפט צבאי, והאישום המשותף לנאשם בתיק זה נכלל בכתב אישום שבו 15 אישומים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדבריו, הצדדים מנהלים בעניינו מו""מ להסדר טיעון.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בהמשך, פגש הנאשם באקראי בצלאח.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדברי ב""כ הנאשם, הנאשם עשה טעות פטאלית, כאשר הסכים לבקשת צלאח להביא את הנשק.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדבריו, הנאשם אינו מבצע עיקרי אלא דומה יותר למסייע.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בנוסף טען ב""כ הנאשם, כי הנאשם לא עשה את המעשה מתוך שנאה, כפי שעולה גם מחקירתו בשב""כ.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
גם לפני שירות המבחן אמר הנאשם כי אין לו דבר נגד יהודים וכי אינו מחזיק בעמדות שליליות נגד מדינת ישראל.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"מדובר במעשים שנעשו ""על רקע רצונו להשתלבות חברתית"" ולא על רקע לאומני, ולכך משמעות רבה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדבריו, כבר כיום נושא הנאשם עונש קשה – הנאשם יושב בכלא עם מחבלים מרצחים, ומקומו אינו שם.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לגבי האישום השני טען ב""כ הנאשם, כי הגם שמדובר בעבירות קשות, יש להתייחס לדברים בפרופורציה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"היעדר התייחסות לגודל האבנים בכתב האישום, צריך לבוא לטובתו של הנאשם.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדבריו, העובדה שהנאשם זרק בקבוק מים לעבר חיילים, מעידה שלא היו לו כוונות פוגעניות.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
כן ציין כי כלי הרכב עליהם נזרקו האבנים לא היו רכבים נוסעים אלא עומדים.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לטענתו, גם אם בית המשפט יקבע מתחמי ענישה נפרדים לאירועים השונים, העונש צריך להיות עונש כולל לכל העבירות.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לטענת ב""כ הנאשם, מתחמי הענישה שטוענת להם המאשימה מופרזים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"מתחם הענישה לגבי עבירות של חבלה בכוונה מחמירה, נע החל ממאסר בעבודות שירות או מאסר קצר, ועד מאסר למשך שנים ארוכות, כשמשך המאסר תלוי בנסיבות, בתוצאה ובנזק, שלדבריו לא היו במקרה זה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לדבריו, המתחם הראוי לגבי האישום הראשון, נע בין מספר חודשים לבין 14-13 חודשי מאסר בפועל.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לגבי האישום השלישי, העבירה של החזקת נשק, טען גם כן למתחם רחב.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לגבי קביעת העונש בתוך המתחם, הפנה ב""כ הנאשם לאמור בתסקיר שירות המבחן, לכך שההליכים המשפטיים מהווים גורם מרתיע ומשמעותי עבור הנאשם, וביקש למקם את עונשו של הנאשם ברף התחתון של מתחמי הענישה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
הנאשם ציין כי הוא רוצה לחזור לביתו ולהמשיך בלימודים.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"בהתאם לתיקון 113 לחוק העונשין, העיקרון המנחה בענישה הוא עקרון ההלימה: ""קיומו של יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם ובין סוג ומידת העונש המוטל עליו"" (סעיף 40ב).",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"עקרון ההלימה משמעו מתן דגש לעקרון הגמול על מעשה העבירה, כאשר הנסיבות האישיות מהוות שיקול רק לאחר מכן, בקביעת העונש בתוך מתחם הענישה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"קביעת מתחם הענישה נעשית בהתחשב בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה (סעיף 40ג).",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
כתב האישום מייחס לנאשם עבירות בשלושה אישומים שונים.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"מדובר, אמנם, במעשים שבוצעו במהלך מספר חודשים, אולם כל אחד מהאישומים עומד בפני עצמו, כל אחד מתאר אירועים מסוג שונה, מעשים שנעשו עם אנשים אחרים, ולפיכך יש מקום לקבוע מתחם עונש הולם נפרד לכל אחד מהאישומים.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
בראש ובראשונה יש להתייחס לעונשים שקבע המחוקק לצד העבירות –,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
בענייננו מדובר בעבירות שהעונשים לצידן מתחילים ב- 20 שנות מאסר (חבלה בכוונה מחמירה); עובר ל- 15 שנות מאסר (ייצור נשק והצתה); 10 שנות מאסר (נשיאת נשק); שבע שנות מאסר (החזקת נשק וגניבת רכב) ועבירות קלות יותר.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"לצד הענישה שקבע המחוקק, יש להתחשב כאמור במדיניות הענישה הנהוגה.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
כל אחד מהצדדים הגיש אסופת פסקי דין.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
להלן חלק מפסקי הדין שהוגשו:,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
בתי המשפט התייחסו רבות לחומרה המיוחדת בעבירות בהן הורשע הנאשם.,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"במקרה דנן אף מדובר בסוג נשק אשר יש בכוחו להביא להרג אדם, בין אם למטרות פליליות או למטרות לאומניות.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
אשר לנסיבות הקשורות בעבירה -,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
"מדובר בשורה של עבירות – החל בחבלה בכוונה מחמירה, שכאמור, העונש לצידה 20 שנות מאסר, בנשיאת נשק והחזקתו, כשלכך נלווית גם גניבת רכב.",0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
