verdict,text,reject,CIR_PUNISHMENT,CONFESSION,CIR_TYPE,REGRET,CIR_ROLE,GENERAL_CIRCUM,CIR_AMOUNT,RESPO,CIR_EQ,CIRCUM_OFFENSE
ME-24-07-35088-529_tagged_final,"הנאשם מקסים דדון, שהוא נאשם מס' 2 בכתב אישום שייחס עבירות לקבוצת נאשמים, הורשע על פי הודאתו במסגרת הסדר טיעון בעבירות של סיוע לייבוא סם מסוכן, עבירה לפי סעיף 13 לפקודת הסמים המסוכנים [נוסח חדש] תשל""ג-1973 ביחד עם סעיף 31 וסעיף 29 לחוק העונשין, תשל""ז-1977 וכן בעבירה של ניסיון להחזקת סם מסוכן שלא לצריכה עצמית, עבירה לפי סעיף 7(א)+(ג) לפקודת הסמים המסוכנים + סעיפים 25 ו-29 לחוק העונשין.",1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,"ב""כ הצדדים טענו בפניי.",1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,דבריה הוקלטו ולא נחזור עליהם במסגרת גזר הדין מטעמי צנעת הפרט.,1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,"לאחר ששמעתי את ב""כ הצדדים, את הגב' דדון ואת הנאשם, אני מורה כדלקמן:",1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,"לבקשת הנאשם, אני מורה כי הוא יחל לרצות את עונשו מחר ה- 10/9/24 שעה 09:00, שאז עליו להתייצב בבית מעצר קישון לריצוי מאסרו (אלא אם כן יורה לו שב""ס להתייצב במקום אחר).",1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,"ככל שבמסגרת הליכי מעצר או הליכים אחרים הופקדו כספים על ידי הנאשם 2 להבטחת קיום תנאי חלופת המעצר או לכל עניין אחר, יש להשיב את הכספים לנאשם באמצעות משפחתו.",1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,"יובהר למען הסר ספק, שככל שחולטו כספים שנתפסו כחלק מכספי ביצוע העבירה, הרי שגזר הדין אינו מבטל את החלטת החילוט.",1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,מזכירות בית המשפט תנפיק פקודת מאסר לאלתר וזאת כדי לאפשר לנאשם 2 להתייצב מחר לריצוי מאסרו.,1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,זכות ערעור לבית המשפט העליון תוך 45 יום מהיום.,1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,"ניתן היום,  ו' אלול תשפ""ד, 09 ספטמבר 2024, במעמד ב""כ המאשימה, ב""כ הנאשם והנאשם בעצמו.",1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",1,0,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,"במסגרת הסדר טיעון בעניינם של כל המעורבים, הוחלט כי ייגזר על הנאשם, מקסים דדון, עונש של 24 חודשי מאסר לריצוי בפועל, בניכוי ימי מעצרו מיום 21/11/22 ועד ליום 3/7/23.",0,1,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,"אני מאשר את הסדר הטיעון ואת העונש שנקבע בעניינו של הנאשם 2, הכל כפי שפורט בהסדר המוסכם ומורה לגזור עליו עונש של 24 חודשי מאסר, בניכוי ימי מעצרו מיום 21/11/22 ועד ליום 3/7/23.",0,1,0,0,0,0,0,0,0,0,0
ME-24-07-35088-529_tagged_final,"היום הופיעו הצדדים בפניי לאחר שביקשו להפריד את עניינם מהנאשמים האחרים, לגזור את הדין באופן שבו יוכל הנאשם שמעוניין לכפר על העבירות שביצע להתחיל לרצות את עונשו כבר מחר.",0,0,0,0,0,0,1,0,0,0,0
ME-24-07-35088-529_tagged_final,"בנוסף, סיפרה אשתו של הנאשם ואם ילדיו גב' דדון, על קשיי המשפחה הן בהיבט הכלכלי והן בהיבט המשפחתי.",0,0,0,0,0,0,1,0,0,0,0
ME-24-07-35088-529_tagged_final,"הנאשם סקר את עברו כמי שהיה לוחם ואח""כ שוטר במשך שנים, הביע חרטה על מעשיו, הוא ביקש להתחשב במצבו הכלכלי הקשה ומצבה הכלכלי של משפחתו ולהימנע מענישה כספית.",0,0,0,0,1,0,1,0,0,0,0
ME-24-07-35088-529_tagged_final,"לתשומת לב שב""ס, לדברי הנאשם הוא היה שוטר לאורך שנים ויש להביא את הדבר בחשבון בכל הנוגע לשמירה מתאימה מפני פגיעה של כאלו שאולי זוכרים לו את תקופת פעילותו כשוטר.",0,0,0,0,0,0,1,0,0,0,0
ME-24-07-35088-529_tagged_final,"בשים לב לכל שנאמר בדיון בפניי, בהתחשב בהודאה שחסכה זמן שיפוטי רב ובהתחשב במכלול הנסיבות וכדי לא לגזור עונש נוסף שבעיקר ייפגע באשתו ובילדיו, החלטתי להסתפק ברכיבי ענישה אלו ולא גזרתי עליו עונש כספי.",0,0,1,0,0,0,1,0,0,0,0
ME-24-07-35088-529_tagged_final,"בנוסף אני גוזר על הנאשם עונש של 9 חודשי מאסר על תנאי והתנאי הוא, שהנאשם לא יעבור עבירות בהם הורשע או עבירות על פקודת הסמים, למעט צריכה עצמית וזאת בתוך 24 חודשים ממועד שחרורו ממאסר.",0,0,0,0,0,0,1,0,0,0,0
ME-24-07-35088-529_tagged_final,"הנאשם סקר את עברו כמי שהיה לוחם ואח""כ שוטר במשך שנים, הביע חרטה על מעשיו, הוא ביקש להתחשב במצבו הכלכלי הקשה ומצבה הכלכלי של משפחתו ולהימנע מענישה כספית.",0,0,0,0,1,0,1,0,0,0,0
ME-24-07-35088-529_tagged_final,"בשים לב לכל שנאמר בדיון בפניי, בהתחשב בהודאה שחסכה זמן שיפוטי רב ובהתחשב במכלול הנסיבות וכדי לא לגזור עונש נוסף שבעיקר ייפגע באשתו ובילדיו, החלטתי להסתפק ברכיבי ענישה אלו ולא גזרתי עליו עונש כספי.",0,0,1,0,0,0,1,0,0,0,0
SH-19-11-6047-641_tagged_final,"ע""י שלוחת תביעות יהודה ש""י",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,שי משה (עציר),1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"ע""י ב""כ עוה""ד מיכאל עירוני",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13, 19א",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"חוק העונשין, תשל""ז-1977: סע'  29(א), 192, 333, 335, 382(א)",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"על פי הנטען בחלק הכללי של כתב האישום, בתאריך 19.7.2019 בשעה שאינה ידועה למאשימה, הנאשם ויוסף שוקרון (להלן: ""האחר""), קשרו קשר למכור סמים יחד עם ציון בן יוסף (להלן: ""המתלונן"").",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,באותן הנסיבות שימש המתלונן כשליח של השניים לצורך ביצוע עסקאות סם.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"לצורך כך, שכרו הנאשם והאחר דירה ברחוב עין גדי 1 בירושלים בה השתכן המתלונן, וכן קיבל מהם קטנוע וטלפון נייד.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"במועדים הרלבנטיים לכתב האישום החזיק הנאשם במספר טלפון: 055-9257367, וכן באפליקציית טלגרם ב-3 יוזרים שונים לממכר סמים.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"על פי הנטען באישום הראשון, בתאריך 16.10.2029 בשעה 18:00 או בסמוך, הגיע הנאשם כאשר הוא נוהג ברכב יונדאי ל.ז 3724159 בבעלות האחר, לעיר ביתר עילית.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הנאשם ירד מהרכב במקום שאינו ידוע למאשימה, המשיך בנסיעה לרחוב חתם סופר בביתר עילית, אז התקשר למתלונן ודרש ממנו לרדת מביתו ולהיפגש עמו.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,בשלב זה ביקש הנאשם מהמתלונן שיעביר לו את הקטנוע.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בהמשך, ולאחר ששב המתלונן עם הקטנוע, נטל אדם אחר שזהותו אינה ידועה את הקטנוע ונסע אחרי הרכב.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"באותן הנסיבות, המתלונן עלה לרכב והתיישב ליד הנאשם.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,במעמד זה העביר המתלונן לנאשם סך של 50 ₪ ו-1020 דולר.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,בתגובה אמר הנאשם למתלונן שחסר כסף.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בהמשך, עלה האחר והתיישב במושב האחורי מאחורי המתלונן.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"השלושה המשיכו בנסיעה לכיוון היציאה מביתר עילית, כאשר בשלב מסוים החל האחר להכות את המתלונן במכות אגרוף, סטירות, ומכות באמצעות פטיש המשמש לניפוץ שמשות, בראשו, בפניו, וגבו.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בעת שהאחר היכה את המתלונן, הוא ביקש מהמתלונן שיסתכל עליו באומרו ""אתה זונה של מי?",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,מי אבא שלך.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,..,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,מי המלך..,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"מי מחליט"" חכה חכה אתה לא יוצא מפה חי.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,כל מי שאתה מכיר מת.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"תביא עכשיו את כל החברים שלך אני מוריד אותם, והכל תוך שהוא ממשיך להכות את המתלונן.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"לאחר שעברו את המחסום שאל האחר את הנאשם ""איפה הסכין איפה הסכין"", בתגובה חיפש הנאשם את הסכין.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בהמשך, איים האחר על המתלונן באומרו: ""עכשיו אנחנו נוסעים לשדה, אתה לא תצא משם חי...",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,אתה תזחל...,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,תצא בלי ידיים ורגליים.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,אני ארצח אותך.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"אני ארצח את אימא שלך, את אבא שלך.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"באותן הנסיבות המתלונן חשש לחייו ניסה לקפוץ מהרכב, בתגובה איים עליו האחר שאם יקפוץ הוא ירצח אותו.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"המתלונן שוב ניסה לחלץ עצמו, פתח את חגורת הבטיחות ובתגובה הנאשם סגר אותה.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בהמשך ניסה המתלונן לתפוס את דלת הרכב, בתגובה האחר חנק אותו מאחור, ונשך אותו בצוואר.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"מיד ובסמוך, בעוד הנאשם נוהג ברכב והאחר מכה את המתלונן, המתלונן תפס בהגה והזיזו מצד לצד.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הרכב האט, אז פתח המתלונן את דלת הנוסע, קפץ מהרכב, וזאת כשהרכב בנסיעה מתוך מטרה למלט עצמו.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,מיד לאחר מכן רץ לעבר רכב שחלף במקום וצעק שרוצים להרוג אותו וביקש עזרה.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,הנאשם והאחר הבחינו בנעשה ונמלטו מהמקום.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"כתוצאה ממעשי הנאשם, נגרמו לנאשם חבלות של ממש בדמות שפשופים וחתכים, ובגב התחתון.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"סימני חבלה שטחיים סביב עין שמאל, פצע בגב העליון וחבלות שטחיות בצוואר, סימן חבלה שטחי באמה השמאלית והמטומה בכתף שמאל.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הנאשם ודוד קבעו להיפגש בתלפיות על יד סניף רמי לוי בירושלים, שם נפגשו.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,יונתן העביר את התמורה לנאשם.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"על פי הנטען באישום השישי ביום 3.9.2019 בשעה 22:35 או בסמוך, התחבר אטיאס נחמן (להלן: ""נחמן"") לאפליקציית טלגרס.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"באותן הנסיבות קבע הנאשם עם נחמן, כי שליח יפגוש בו בביתר עילית.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,את התמורה העביר המתלונן לנאשם.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"המאשימה הפנתה בטיעוניה לעונש, לערכים המוגנים בהם פגע הנאשם במעשיו: שלמות גופו ונפשו של המתלונן, שלום הציבור, ושלוות הנפש של הפרט.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"צוין, כי נסיבות האירוע הראשון הינן חמורות עת ביצוע עבירות סמים מוביל לאלימות קשה שננקטה כלפי המתלונן, המשמש שליח מטעמם של הנאשם והאחר לביצוע עסקאות הסם.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"המאשימה ביקשה לקבוע מתחם עונש הולם נפרד ביחס לאירוע הראשון החל משנתיים ועד ארבע שנים, וביחס לאישומי הסחר, מתחמי ענישה נפרדים החל משישה חודשים ועד 18 חודשים.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הוסף, כי תוכנו של תסקיר המבחן הינו שלילי.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"נוכח טעמים אלו ביקשה המאשימה להטיל על הנאשם 3 שנות מאסר, תוך הפעלת המאסר על תנאי התלוי ועומד כנגדו במצטבר, וכי העונש ירוצה במצטבר לעונש אותו הנאשם מרצה כעת.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"במסגרת טיעוניו ציין הסנגור, כי הנאשם נדון לעונש מאסר ממושך למשך 5 שנים בבית משפט המחוזי בירושלים, אשר הופחת ב-10 חודשים במסגרת ערעור אותו הגיש.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הסנגור הדגיש, כי מעורבות הנאשם בהתרחשות האלימה המתוארת באישום הראשון, הינה מכוח ביצוע בצוותא, ולא משום שנקט במעשה אלים, פיזי או מילולי כלפי המתלונן, כך בהתאם לכתב האישום המתוקן, כאשר חלקו של הנאשם מתמצה בנהיגת כלי- הרכב, ולא מעבר לכך.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"לדברי הסנגור המתחם שהוצג בעניינו של האחר, שותפו של הנאשם, אשר עניינו מתנהל בפני מותב אחר, היה למשך 12 חודשים, בשונה מהעמדה המחמירה אותה מציגה המאשימה כעת.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בנסיבות אלו, ונוכח חלקו של הנאשם באירוע האלים, ביקש הסנגור לקבוע מתחם עונש הולם החל ממאסר על תנאי ועד מאסר למשך מספר חודשים אשר ניתן לבצעו בדרך של עבודות שירות.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הסנגור הלין על כך שנגד המתלונן לא הוגש כתב האישום, על אף מעורבותו בעבירות הסחר בסם כמתואר בכתב האישום.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,בנסיבות אלו ביקש הסנגור להסתפק במספר חודשי מאסר אשר יצטברו לעונש המאסר אותו הנאשם מרצה כעת.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הנאשם ציין ביחס לאירוע האלים, כי ניסה להפריד בין המתלונן לבין האחר בעת שנהג ברכב, ובשום שלב לא נקט באלימות כלפי המתלונן.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הנאשם ביקש שיוגש בעניינו דוח סוציאלי משב""ס לביסוס דבריו, טרם גזירת הדין.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"ביום 24.1.2024 (המועד שנקבע למתן גזר הדין) ביקש הסנגור שהנאשם יובא לדיון פיזית, ולכך נעתרתי.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הסנגור גם הלין, כנגד עמדה מרוככת, כך לדבריו, שהוצגה בעניינו של השותף, דיון המתנהל בפני מותב אחר.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"מטעם זה נדחה הדיון, וביום 15.2.2024 הוצגה בפניי עמדת המאשימה גם ביחס לשותפו של הנאשם.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"לאחר שמיעת טיעוניה בעניין זה, לא מצאתי, כי אכן קיים ביסוס לטענה זו של ההגנה.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,(ראו: פרוטוקול מיום 15.2.2024).,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,הערכים המוגנים בהם פגע הנאשם באישום הראשון הינם שלמות גופו של אדם ושלוות נפשו.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"נסיבותיו של האירוע אינן פשוטות, עת הופעלה אלימות קשה כלפי המתלונן על ידי שותפו של הנאשם אשר שימש שליח עבור הנאשם והאחר, לביצוע עסקאות הסם.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"את התיאור העובדתי המפורט באישום, ניתן לדמות להתנהגות עבריינית המאפיינת ארגוני פשיעה אלימים.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"אכן, הנאשם לא לקח חלק באלימות פיזית או מילולית בה נקט האחר, אולם חלקו אינו שולי כלל.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הנאשם הוא שהגיע לביתו של המתלונן ברכבו של האחר והטיח בפניו, כי התמורה שהתקבלה מביצוע העסקאות חסרה, כך שעניין זה הוא שעמד בבסיס האירוע האלים (ראו בהקשר זה גם את עמדת הנאשם בפני שרות המבחן).",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בהמשך, עלה המתלונן לרכב, כאשר בשלב מסוים עולה האחר ומתיישב מאחורי מושב הנוסע בו ישב המתלונן.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"דומה, כי מהלך זה היה מתוכנן היטב בין הנאשם לאחר, שכן תכף לאחר מכן תקף האחר את המתלונן באלימות קשה, לרבות שימוש בפטיש המשמש לניפוץ שמשות.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"גם כאשר הגיעו למחסום, הצמיד האחר את הפטיש לגבו של המתלונן, תוך שאיים עליו כי יאמר במחסום שהכול בסדר או שהוא מת.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בשלב הבא, שאל האחר את הנאשם ""איפה הסכין איפה הסכין"" והנאשם פנה לחפש את הסכין.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"המתלונן עוד ניסה לפתוח את חגורת הרכב תוך כדי נסיעה בניסיון להיחלץ מהם, אך הנאשם הוא שמנע זאת ממנו.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בהמשך ניסה לפתוח את הדלת, ושוב, תוך כדי נסיעה.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בתגובה, האחר חנק אותו מאחור, נשך אותו בצווארו, תוך שהוא מכה אותו.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בשלב האחרון, תפס המתלונן בהגה, הזיזו לצדדים, אז האט הנאשם את נסיעתו.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"רק כך עלה בידי המתלונן לקפוץ מהרכב, ולזעוק לעזרה.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"כתוצאה מהמעשים, נגרמו למתלונן חבלות רבות.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"מהאמור עולה אם כן, כי אין המדובר בצופה מן הצד, אלא שפעולה זו הייתה מתוכננת ומתואמת בין השניים, כאשר תפקידו של הנאשם לנהוג את הרכב, בזמן שהאחר מכה את המתלונן במהלך כל זמן הנסיעה.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,באשר למתחם הענישה שנקבע בפסיקה בגין עבירות סחר דומות אפנה לפסקי דין אלו:,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בשים לב לסוג וכמויות הסם, התמורה שהתקבלה בגין ביצוע העסקאות, לרבות נסיבותיו של האירוע הראשון, ותוך שהבאתי בחשבון את חלקו של הנאשם במסגרת אישום זה (הרשעתו בעבירות מכוח מבצעים בצוותא), ראיתי לקבוע מתחם עונש כולל החל מ-14 חודשים ועד 24 חודשים, לצד ענישה נלווית, לרבות פיצוי לקורבן העבירה.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,הבאתי במסגרת שיקוליי את מועדי ביצוע העבירות.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,את העבירות בתיק זה ביצע הנאשם תוך שנתנהל נגדו ההליך שבפניי.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,לדבריו המתלונן היה חייב לו סכום כסף גדול ודבר זה עמד בבסיס האירוע האלים.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הנאשם התקשה להביע אמפטיה כלפי המתלונן, וכן ביחס לחלקים אלימים בהתנהלותו.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"לדעת שרות המבחן, הנאשם מאמץ דפוסים עברייניים וניכרת השפעת אחרים על אופן התנהלותו.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,הנאשם עתיד להיות משולב בקבוצה זו בקרוב.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"החוב מועבר למרכז לגביית קנסות, אגרות והוצאות ברשות האכיפה והגבייה, בהתאם למועדים והתשלומים שקבע בית המשפט.",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"ניתן יהיה לשלם את הקנס/ פיצוי/ ההוצאות כעבור שלושה ימים מיום מתן ההחלטה/  גזר הדין לחשבון המרכז לגביית קנסות, אגרות והוצאות ברשות האכיפה והגבייה באחת מהדרכים הבאות:",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בכרטיס אשראי – באתר המקוון של רשות האכיפה והגבייה, www.eca.gov.il",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,מוקד שירות טלפוני בשרות עצמי (מרכז גבייה)  – בטלפון 35592* או בטלפון 073-2055000,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,במזומן בכל סניף של בנק הדואר – בהצגת תעודת זהות בלבד (אין צורך בשוברי תשלום).,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,54678313זכות ערעור לבית המשפט המחוזי בתוך 45 יום.,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"ניתן היום,  י""ז אדר א' תשפ""ד, 26 פברואר 2024, במעמד הנוכחים (הנאשם בוויעוד חזותי).",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,1,0,0,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"הנאשם הורשע על פי הודאתו ובמסגרת הסדר טעון בעבירות של סחר בסם מסוכן לפי סעיף 13 + 19א לפקודת הסמים המסוכנים (נוסח חדש), תשל""ג – 1973 (להלן: ""פקודת הסמים"") (3 עבירות), תקיפה הגורמת חבלה של ממש על ידי שניים או יותר, לפי סעיף 382(א) לחוק העונשין, תשל""ז 1977 (להלן: ""חוק העונשין"") בצירוף סעיף 29(א) לחוק העונשין, ואיומים לפי סעיף 192 לחוק העונשין.",0,0,1,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"ביום 7.2.2024 ציין הסנגור, כי קיים עדכון נוסף ביחס לנאשם מגורמי שב""ס, ולראשונה ציין, כי הנאשם מסר לו שהודה בעבירות אותן לא ביצע.",0,0,1,0,0,0,0,0,0,0,0
SH-19-11-6047-641_tagged_final,"על פי הנטען באישום השלישי, בתאריך 20.8.2019 התחבר מאל דוד דהן (להלן: ""דוד"") לאפליקציית הטלגרס, וביקש לרכוש מהנאשם סם מסוכן מסוג קנבוס במשקל גרם אחד.",0,0,0,1,0,0,0,1,0,0,1
SH-19-11-6047-641_tagged_final,במעמד זה הנאשם העביר לו סם מסוג קנבוס במשקל גרם אחד תמורת 100 ₪.,0,0,0,1,0,1,0,1,0,0,1
SH-19-11-6047-641_tagged_final,"על פי הנטען באישום השישי ביום 15.10.2019 בשעה 19:52 או בסמוך התחבר בן שושן מאיר לאפליקציית טלגרס, וביקש לרכוש מהנאשם סם מסוכן מסוג קנבוס.",0,0,0,1,0,0,0,0,0,0,1
SH-19-11-6047-641_tagged_final,"הנאשם ומאיר קבעו, כי הנאשם ימכור לו סם במשקל 5 גרם תמורת 450 ש""ח, וכי שליח יפגוש במאיר ברחוב הרב שך 30 בביתר עילית.",0,0,0,1,0,1,0,1,0,0,1
SH-19-11-6047-641_tagged_final,"בהמשך הגיע המתלונן למקום, ומסר לאדם בשם יונתן פרידמן את הסם תמורת 450 ₪.",0,0,0,1,0,1,0,1,0,0,1
SH-19-11-6047-641_tagged_final,באותן הנסיבות ביקש לרכוש מהנאשם סם מסוכן מסוג קנבוס.,0,0,0,1,0,0,0,0,0,0,1
