Unnamed: 0,verdict,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ
4551,SH-22-01-30506-413,"ההגנה הפנתה לנסיבות חייו הקשות של הנאשם – אשר גדל במצוקה כלכלית, בצל אלימות קשה מצד אמו; הוריו התגרשו, ובכל אלו היה כדי להביאו לחבור לחברה שולית וצריכת סמים עוד בהיותו קטין.",0,0,1,0,0,0,0
4552,SH-22-01-30506-413,"חרף האמור, סיים 12 שנות לימוד והתגייס לשירות צבאי בחיל הים.",0,0,1,0,0,0,0
4553,SH-22-01-30506-413,"ההגנה טענה, כי לא היה תחכום מיוחד בעבירות; כי נעברו על פני תקופה קצרה; כמויות הסם לא היו גדולות; העסקאות היו בסכומים נמוכים.",1,0,0,0,0,0,0
4554,SH-22-01-30506-413,ההגנה עתרה לראות בכלל אירועי כתב האישום כאירוע אחד ולקבוע בגינו מתחם ענישה אחד.,1,0,0,0,0,0,0
4555,SH-22-01-30506-413,"ההגנה הפנתה לתסקירי שירות המבחן למבוגרים, מהם עולה, כי הנאשם השתלב בקהילה טיפולית ""אילנות"" ועבר טיפול אינטנסיבי וממושך; לאחר מכן הועבר להוסטל, וסיים בהצלחה גם את הטיפול שם, תוך ששמר על יציבות תעסוקתית וניקיון מסמים; משולב בשיחות פרטניות מול שירות המבחן ובמרכז חוסן, תוך שנמצא במעקב ושומר על ניקיון מסמים.",0,0,1,0,0,0,0
4556,SH-22-01-30506-413,"עוד עולה, כי הנאשם למד לנהל סדר יום מאורגן; למד להציב גבולות לעצמו ולאחרים; נטל אחריות; מביע מוטיבציה גבוהה לשמור על הדרך הטיפולית שעבר ולקיים אורח חיים נורמטיבי.",0,0,1,0,0,0,0
4557,SH-22-01-30506-413,"לאור האמור, טענה ההגנה, כי יש סיכוי של ממש לשיקומו של הנאשם, ובמקרה דנן, יש להעדיף שיקולי השיקום הממשיים לעומת שיקולי הגמול וההרתעה, לכן עתרה לחרוג ממתחם הענישה ההולם.",1,0,0,0,0,0,0
4558,SH-22-01-30506-413,"ההגנה טענה, כי הטלת מאסר, גם בדרך של עבודות שירות, תביא לנסיגה בהליך השיקומי של הנאשם, אשר מאז חודש ספטמבר 2023 במוסך, לשביעות רצון מעסיקו, והוא המפרנס היחיד של התא המשפחתי.",1,0,0,0,0,0,0
4559,SH-22-01-30506-413,"לאור האמור, עתרה ההגנה לאמץ את המלצת שירות המבחן למבוגרים, ולהטיל על הנאשם צו של""צ בהיקף 300 שעות והעמדתו תחת צו מבחן למשך שנה ומחצה, ומסרה, כי הנאשם מביע הסכמתו לעמוד תחת צו מבחן למשך תקופה ארוכה יותר.",1,0,0,0,0,0,0
4560,SH-22-01-30506-413,ההגנה עתרה להאריך את המאסרים המותנים התלויים ועומדים נגד הנאשם ולאפשר לו להמשיך בדרך החדשה בה הולך מזה כשנתיים.,1,0,0,0,0,0,0
4561,SH-22-01-30506-413,"ההגנה עתרה להסתפק בפסילת רישיון נהיגה על תנאי בלבד, אך ככל שבית המשפט סבור, כי לא ניתן להימנע מהשתת פסילה בפועל, ביקשה ההגנה לסווג את הפסילה, כך שיוכל הנאשם לנהוג רק במוסך.",1,0,0,0,0,0,0
4562,SH-22-01-30506-413,התביעה השאירה עניין סיווג הפסילה למקום עבודתו בלבד לשיקול דעת בית המשפט.,1,0,0,0,0,0,0
4563,SH-22-01-30506-413,"בדברו האחרון של הנאשם מסר, כי הוא מודה לבית המשפט על כך ששלח אותו להליך טיפולי ונתן לו את האפשרות לשנות את חייו.",1,0,0,0,0,0,0
4564,SH-22-01-30506-413,"לדבריו, בעבר חי ""מהיד לפה"" וכיום יש לו מקום עבודה מסודר, שהוא אוהב לעבוד בו ומתפרנס בכבוד, ללא חשש שהוא עושה משהו לא בסדר.",0,0,1,0,0,0,0
4565,SH-22-01-30506-413,"הנאשם ביקש מבית המשפט לאפשר לו להמשיך בדרך הטיפולית ולשמור על מקום עבודתו, כך שיוכל להמשיך לפרנס את משפחתו בכבוד ושיהיה לו ולמשפחתו ביטחון כלכלי.",0,0,1,0,0,0,0
4566,SH-22-01-30506-413,"לדברי הנאשם, בילדותו גדל בחוסר כש""לא היה בביתו אוכל במקרר"", וכעת הוא מתקן את חייו כילד בכך שהוא מפרנס את ילדיו ודואג להם.",0,0,1,0,0,0,0
4567,SH-22-01-30506-413,"במקרה דנן, קיימות מספר נסיבות לחומרה, שיש בהן כדי להעיד על פעילות עקבית ומאורגנת בתחום הסחר בסמים מסוכנים, וכן על היות הנאשם בדרג משמעותי בהיררכיה העבריינית: הנאשם קיבל את פרטי ה""לקוחות"" מאדם אחר, אשר אליו היו פונים אנשים באמצעות הטלגרם לצורך רכישה של סמים מסוכנים; הנאשם יצר קשר עם הפונים;  ערך עסקאות עם לקוחות שנחזו להיות מזדמנים; הנאשם סיפק הסמים מידית לאחר הסיכום, ומכאן שהיו נגישים בעבורו סמים באופן זמין; העסקאות לא נערכו בכמויות קטנות, אלא בכמויות בינוניות; בחלק מהמקרים, הסיע הנאשם את האחר למקום העסקאות; בנוסף, נהג הנאשם ברכבו, כאשר הוא נוהג תחת השפעת סמים מסוכנים, והחזיק בסמים מסוכנים ברכבו.",1,0,0,0,0,0,0
4568,SH-22-01-30506-413,"לאור ריבוי העסקאות; טיב הסם; כמות הסם בה סחר הנאשם; סכומי הכסף שקיבל לידיו במסגרת העסקאות; כמות הסם שהחזיק הנאשם שלא לצריכתו העצמית ברכבו, תוך שהוא נוהג ללא רישיון נהיגה בתוקף ושעה שהוא תחת השפעת סמים מסוכנים – מוצא בית המשפט לאמץ את מתחם הענישה אליו עתרה התביעה ולהעמידו כך שינוע בין 30 ועד 50 חודשי מאסר בפועל.",1,0,0,0,0,0,0
4569,SH-22-01-30506-413,"לחובת הנאשם, הרשעות קודמות בעבירות סמים; רכוש; ואלימות.",0,0,1,0,0,0,0
4570,SH-22-01-30506-413,"הנאשם עבר את העבירות דנן, שעה שלחובתו שני מאסרים מותנים ברי הפעלה, אשר לא היוו גורם מרתיע עבורו.",0,0,1,0,0,0,0
4571,SH-22-01-30506-413,"עוד לחובתו, הרשעות בעבירות תעבורה.",1,0,0,0,0,0,0
4572,SH-22-01-30506-413,"משורת הדין, ראוי היה לגזור עונשו של הנאשם בחלקו הבינוני-גבוה של מתחם הענישה.",1,0,0,0,0,0,0
4573,SH-22-01-30506-413,"אלא, שהנאשם פנה לעזרה עוד בשלב מעצרו, והשתלב בקהילה טיפולית, שם עבר טיפול אינטנסיבי, ועבר בהצלחה את כל שלבי הקהילה הטיפולית.",0,0,1,0,0,0,0
4574,SH-22-01-30506-413,"לאחר מכן, השתלב הנאשם בהוסטל, וסיים שלב טיפולי זה בהצלחה גם כן.",0,0,1,0,0,0,0
4575,SH-22-01-30506-413,"עם שחרורו מההוסטל, השתלב הנאשם במעגל התעסוקה, תוך שהחל להתפרנס מעבודה יציבה.",0,0,1,0,0,0,0
4576,SH-22-01-30506-413,"במקביל, שולב הנאשם בהליך טיפולי נוסף במסגרת ""בית חוסן"", שם ממשיך בשיחות פרטניות.",0,0,1,0,0,0,0
4577,SH-22-01-30506-413,"הנאשם גדל בנסיבות חיים קשות, ובסופו של דבר, נדחק לשולי החברה, התערה עם גורמים עברייניים והתמכר לסמים.",0,0,1,0,0,0,0
4578,SH-22-01-30506-413,"חרף האמור, הצליח הנאשם לגייס כוחותיו, התמיד בהליך הטיפולי, נגמל מסמים ובדיקות שעבר לאיתור שרידי סם – יצאו שליליות.",0,0,1,0,0,0,0
4579,SH-22-01-30506-413,"מתסקירי שירות המבחן עולה, כי הנאשם עבר כברת דרך משמעותית, פניו לשיקום, והוא מבטא שאיפות לשמר את אורח החיים הנורמטיבי ושומר החוק שהחל בו.",0,0,1,0,0,0,0
4580,SH-22-01-30506-413,"בסופו של יום – חזר בו שירות המבחן מהמלצתו על ענישה בדמות מאסר בעבודות שירות והמליץ על ענישה שיקומית בדמות צו של""צ לצד צו מבחן, במסגרתו ימשיך הנאשם בהליך הטיפולי.",1,0,0,0,0,0,0
4581,SH-22-01-30506-413,"בית המשפט התרשם, כי הנאשם נוטל אחריות על מעשיו, מביע חרטה עמוקה עליהם, ומנסה בכל מאודו לנהל חיים אזרחיים עמלניים תוך פרנסת בני משפחתו.",0,0,1,0,0,0,0
4582,SH-22-01-30506-413,"במכלול הנסיבות, לאור כברת הדרך הטיפולית המשמעותית שעבר הנאשם, אשר יש בה כדי להצביע על זניחת דרכו העבריינית – מבלי שיהיה בכך בבחינת תקדים למקרים אחרים, נוטה הכף לחריגה ממתחם הענישה מטעמי שיקום הנאשם, ומתוף סמכותו של בית המשפט בהתאם להוראות סעיף 40ד' לחוק העונשין, תשל""ז – 1977, מוצא בית המשפט לאמץ המלצות שירות המבחן בענינו, ולהסתפק בעונש חינוכי במסגרת צו של""צ.",1,0,0,0,0,0,0
4583,SH-22-01-30506-413,"זאת, כמובן, בתוספת מאסר מותנה מרתיע, לבל יהין הנאשם לעבור שוב עבירות דומות.",1,0,0,0,0,0,0
4584,SH-22-01-30506-413,"אשר למאסרים המותנים מגזרי הדין ת/2 ו-ת/3, מתוקף סמכותו של בית המשפט בהתאם להוראות סעיף 85 לחוק העונשין, תשל""ז – 1977, לאחר שהנאשם עבר, כאמור, הליך טיפולי משמעותי בתחום הסמים המסוכנים, מוצא בית המשפט להאריך את שני המאסרים לתקופה נוספת, אשר יהיה בה כדי להוות גורם מרתיע לנאשם.",1,0,0,0,0,0,0
4585,SH-22-01-30506-413,"בשל המניע הכלכלי העומד ברקע לעבירות סמים, מוצא בית המשפט להטיל עיצום כספי מסוג קנס, אולם, לאור מצבו הכלכלי של הנאשם ועל מנת שלא לפגוע בסיכויי שיקומו, לא יועמד על הצד הגבוה.",1,0,0,0,0,0,0
4586,SH-22-01-30506-413,"עוד מוצא בית המשפט, כי יש להטיל פסילה בפועל ועל תנאי של רישיון הנהיגה וזאת מתוקף סמכותו בהתאם להוראות סעיף 37א(א) לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973 וכן סעיף 43 לפקודת התעבורה [נוסח חדש], תשכ""א - 1961.",1,0,0,0,0,0,0
4587,SH-22-01-30506-413,"הנאשם נהג ברכבו, שעה שתוקף רישיון הנהיגה שלו פקע מעל שנה; בזמן שהוא מחזיק ברכבו סמים מסוכנים; ובזמן שהוא נוהג תחת השפעת סמים מסוכנים.",1,0,0,0,0,0,0
4588,SH-22-01-30506-413,"אופן נהיגתו של הנאשם הקים סיכון של ממש לשלומם ולחייהם של המשתמשים בדרך וחרף ההליך השיקומי שעבר, מחייב הרחקתו מהכביש לתקופה משמעותית.",1,0,0,0,0,0,0
4589,SH-22-01-30506-413,לאחר שבית המשפט עיין בטיעוני הצדדים בכתב; שמע טיעוני הצדדים על פה; עיין בראיות לעונש; עיין בתסקירי שירות המבחן למבוגרים; עיין בפסיקה; ולאחר ששמע דברו האחרון של הנאשם; גוזר על הנאשם את העונשים כדלקמן:,1,0,0,0,0,0,0
4590,SH-22-01-30506-413,הארכת תקופת המאסר המותנה בן 8 חודשים מגזר הדין ת/2 למשך שנתיים נוספות מהיום;,1,1,0,0,0,0,0
4591,SH-22-01-30506-413,הארכת תקופת המאסר המותנה בן 4 חודשים מגזר הדין ת/3 למשך שנתיים נוספות מהיום;,1,1,0,0,0,0,0
4592,SH-22-01-30506-413,"קנס בסך 7,500 ₪ או 60 ימי מאסר תמורתו.",1,1,0,0,0,0,0
4593,SH-22-01-30506-413,הקנס ישולם ב - 7 תשלומים שווים החל מיום 15.09.24 ובכל 15 לחודש העוקב.,1,0,0,0,0,0,0
4594,SH-22-01-30506-413,"הנאשם יצהיר על התחייבות בסך 5,000 ₪ להימנע, בתוך שלוש שנים מהיום, מכל עבירה המפעילה את אחד המאסרים המותנים.",1,1,0,0,0,0,0
4595,SH-22-01-30506-413,לא יצהיר הנאשם על ההתחייבות היום – ייאסר למשך 21 יום;,1,1,0,0,0,0,0
4596,SH-22-01-30506-413,"הנאשם ירצה עבודות של""צ בהיקף של 300 שעות, בהתאם לתכנית השל""צ שתגובש ע""י שירות המבחן ותוגש לבית המשפט בתוך 30 יום מהיום.",1,1,0,0,0,0,0
4597,SH-22-01-30506-413,"על הנאשם להתייצב, בתוך 7 ימים מהיום, בשירות המבחן, לקבלת הוראות בנוגע לריצוי עבודות השל""צ.",1,0,0,0,0,0,0
4598,SH-22-01-30506-413,"הנאשם מוזהר, כי אי התייצבות לריצוי עבודות השל""צ, או אי שיתוף פעולה בנוגע לריצוין – עלול להביא להפקעת צו השל""צ ולדיון מחדש בשאלת העונש בתיק זה, על כל המשתמע מכך;",1,0,0,0,0,0,0
4599,SH-22-01-30506-413,הנאשם יעמוד במבחן למשך שנה ומחצה מהיום.,1,0,0,0,0,0,0
4600,SH-22-01-30506-413,"במסגרת צו המבחן, יהיה עליו להשתתף בכל הליך טיפולי או מעקבי כפי שיומלץ ע""י שירות המבחן.",1,0,0,0,0,0,0
4601,SH-22-01-30506-413,"על הנאשם להתייצב, בתוך 7 ימים מהיום, בשירות המבחן לקבלת הוראות מתאימות.",1,0,0,0,0,0,0
4602,SH-22-01-30506-413,"הנאשם מוזהר, כי אי שיתוף פעולה במסגרת צו המבחן עלול להביא להפקעתו ולדיון מחדש בשאלת העונש בתיק זה, על כל המשתמע מכך;",1,0,0,0,0,0,0
4603,SH-22-01-30506-413,"פסילה בפועל, מקבל או מהחזיק רשיון נהיגה לרכב מנועי, למשך שנתיים החל מהיום.",1,0,0,0,0,0,0
4604,SH-22-01-30506-413,"על הנאשם להפקיד רשיונו, או תצהיר מתאים, במזכירות בית משפט השלום בבאר שבע עד יום העבודה הבא, קרי, 17.07.24, שעה 12:00.",1,0,0,0,0,0,0
4605,SH-22-01-30506-413,"מובהר לנאשם, כי כל עוד לא הופקד הרשיון או התצהיר – יהיה פסול מלנהוג, אך הפסילה לא תימנה;",1,0,0,0,0,0,0
4606,SH-22-01-30506-413,"פסילה מקבל ומהחזיק רשיון נהיגה לרכב מנועי, בת  6 חדשים, על תנאי, תקופת התנאי -למשך 3 שנים מסיום הפסילה בפועל;",1,0,0,0,0,0,0
4607,SH-22-01-30506-413,השמדת הסמים - בחלוף תקופת הערעור.,1,0,0,0,0,0,0
4608,SH-22-01-30506-413,"עותק גזר הדין יועבר לשירות המבחן למבוגרים ולממונה על עבודות השירות בשב""ס.",1,0,0,0,0,0,0
4609,SH-22-01-30506-413,51293715129371צו מבחן יוגש לחתימה בתוך 30 יום מהיום.,1,0,0,0,0,0,0
4610,SH-22-01-30506-413,"ניתנה היום, י' תמוז תשפ""ד, 16 יולי 2024, במעמד הצדדים.",1,0,0,0,0,0,0
4611,ME-22-03-60484-11,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג), 13, 19א, 36א(ב)",1,0,0,0,0,0,0
4612,ME-22-03-60484-11,"חוק העונשין, תשל""ז-1977: סע'  29, 31, 40ט, 40יג (א), 40יג(ג)",1,0,0,0,0,0,0
4613,ME-22-03-60484-11,"הנאשם שלפניי, אימן מסארווה (להלן: ""הנאשם 1"" או ""הנאשם"") הורשע ביום 28.3.23 על-סמך הודאתו בעובדות כתב אישום מתוקן אשר הוגש נגדו ונגד אחרים.",1,0,0,0,0,0,0
4614,ME-22-03-60484-11,"הנאשם הורשע בשתי עבירות שעניינן סחר בסם מסוכן בהתאם לסעיפים 13 ו- 19א לפקודת הסמים המסוכנים [נוסח חדש] התשל""ג - 1973 (להלן: ""פקודת הסמים המסוכנים"" או ""הפקודה"") בצירוף לסעיף 29 לחוק העונשין, התשל""ז - 1977 (להלן: ""חוק העונשין"" או ""החוק""); וכן בעבירה שעניינה החזקת סם מסוכן שלא לצריכה עצמית בצוותא חדא, בהתאם לסעיפים 7(א)  ו -7(ג) רישא לפקודת הסמים המסוכנים.",1,0,0,0,0,0,0
4615,ME-22-03-60484-11,"בנוסף לאמור, נאשם זה הוכרז במסגרת הסדר הטיעון ""כסוחר סמים"" בהתאם לסעיף 36א(ב) לפקודה.",1,0,0,0,0,0,0
4616,ME-22-03-60484-11,"על נאשם זה הושתו 16 חודשי מאסר לריצוי בפועל לאחר שהורשע בעבירה שעניינה סיוע לסחר בסם מסוכן בהתאם לסעיפים 13 ו- 19א לפקודת הסמים המסוכנים, בצירוף לסעיף 31 לחוק.",1,0,0,0,0,0,0
4617,ME-22-03-60484-11,"כאן המקום לציין, כי עונשו של הנאשם מס' 2 בכתב האישום המקורי (מוהנד מסארווה), נגזר על ידיי ביום 17.5.23 לאחר שבהסכמת הצדדים, עניינו נדון בנפרד מעניינם של הנאשמים האחרים.",1,0,0,0,0,0,0
4618,ME-22-03-60484-11,עונשם של הנאשם מס' 3 (פאדי אבו סבית) והנאשם מס' 4  (פואד אבו סבית) נגזר על ידיי ביום 1.11.23.,1,0,0,0,0,0,0
4619,ME-22-03-60484-11,על השניים הושתו 30 חודשי מאסר לריצוי בפועל.,0,0,0,0,0,0,0
4620,ME-22-03-60484-11,"עונש זה הוטל על הנאשם מס' 3 בגין הרשעתו בשתי עבירות שעניינן סיוע לסחר בסם מסוכן בהתאם לסעיפים 13 ו- 19א לפקודת הסמים המסוכנים, בצירוף לסעיף 31 לחוק  וכן בשתי עבירות שעניינן החזקת סם מסוכן שלא לצריכה עצמית בהתאם לסעיפים 7(א) ו -7(ג) רישא לפקודת הסמים המסוכנים; בעוד על הנאשם מס' 4 עונש זה הוטל בגין הרשעתו בעבירה שעניינה סחר בסם מסוכן בהתאם לסעיפים 13 ו- 19א לפקודת הסמים המסוכנים בצירוף לסעיף 29 לחוק; וכן בעבירה שעניינה החזקת סם מסוכן שלא לצריכה עצמית בצוותא חדא, בהתאם לסעיפים 7(א)  ו -7(ג) רישא לפקודת הסמים המסוכנים.",1,0,0,0,0,0,0
4621,ME-22-03-60484-11,"יש לציין, כי עניינם של הנאשמים הנ""ל הופרד מעניינו של הנאשם מושא גזר דין זה, נוכח הדרדרות ממשית ומשמעותית במצב בריאותו, אשר עליה הצביע בא כוחו עובר לגזירת דינו.",1,0,0,0,0,0,0
4622,ME-22-03-60484-11,"בבקשה נטען, כי הנאשם 1 סובל מגידול ממאיר בבלוטת התריס וזקוק להתערבות רפואית דחופה; משכך, נתבקשתי להתחשב עובר לגזירת הדין במצבו הרפואי העדכני.",0,0,1,0,0,0,0
4623,ME-22-03-60484-11,"נוכח התפתחות זו, התבקשה עמדת המאשימה.",1,0,0,0,0,0,0
4624,ME-22-03-60484-11,אל עמדות הצדדים בכל הנוגע לסוגיה זו אתייחס בהרחבה להלן.,1,0,0,0,0,0,0
4625,ME-22-03-60484-11,"עובדות הרשעתם של הנאשמים בכתב האישום המתוקן, הינן כדלהלן (אעיר, כי בשים לב לכך שהמעשים המיוחסים לנאשם 1 ולנאשמים 3 ו – 4 כרוכים ומשולבים אלו באלו הדברים יובאו במלואם ויתייחסו לחלקו של כל אחד מהנאשמים) -",1,0,0,0,0,0,0
4626,ME-22-03-60484-11,"במועדים הרלוונטיים לכתב אישום זה, פעל הסוכן המשטרתי, המכונה נ""פ 608192/21 (להלן: ""הסוכן"") בשליחות משטרת ישראל ורכש בהוראתה, באישורה ובכספה סמים, כלי נשק ותחמושת.",1,0,0,0,0,0,0
4627,ME-22-03-60484-11,בין הסוכן לבין הנאשם 1 קיימת היכרות מוקדמת.,1,0,0,0,0,0,0
4628,ME-22-03-60484-11,נאשמים 1 ו-2 הם אחים; נאשמים 3 ו - 4 גם הם אחים.,0,0,1,0,0,0,0
4629,ME-22-03-60484-11,אסמאעיל טאהא הוא מכרם של הנאשמים 1 ו -2 ושכנם של הנאשמים 3 ו - 4.,0,0,1,0,0,0,0
4630,ME-22-03-60484-11,"במועדים שונים, סיכמו הנאשמים ואסמאעיל לסחור בסמים מסוכנים מסוגים שונים ולמכור אותם, כמפורט להלן:",1,0,0,0,0,0,0
4631,ME-22-03-60484-11,אישום ראשון (מתייחס לכלל הנאשמים),1,0,0,0,0,0,0
4632,ME-22-03-60484-11,בתאריך 18.8.21 שוחח נאשם 1  עם הסוכן.,1,0,0,0,0,0,0
4633,ME-22-03-60484-11,"סוכם, כי נאשם 1 ימכור לסוכן סם מסוכן מסוג קוקאין בכמות של כ- 100 גרם תמורת 24,000 ₪, ביום המחרת.",0,0,0,1,1,0,0
4634,ME-22-03-60484-11,"בתאריך 19.8.21 סיכם הנאשם 1 עם הסוכן, כי העסקה תתבצע בתחנת ""דלק"" בכפר קאסם.",1,0,0,0,0,0,0
4635,ME-22-03-60484-11,"סוכם כי הנאשמים 1 ו - 4 ימכרו לסוכן סם מסוג קוקאין כאשר הנאשם 2, נאשם 3 ואיסמעיל יסייעו להם בכך.",0,0,0,1,0,0,0
4636,ME-22-03-60484-11,"בנוסף, אמר נאשם 1 לנאשם 2, כי עליו לשוחח עם נאשם 4 ולהנחות אותו לבצע את עסקת הסמים עם הסוכן במקום העסקה.",1,0,0,0,0,0,0
4637,ME-22-03-60484-11,"לאחר שתיאם את הדבר עם הנאשם 2 , נאשם 4 סיכם עם נאשם 3 ועם אסמאעיל לבצע את העסקה במקום הנ""ל.",1,0,0,0,0,0,0
4638,ME-22-03-60484-11,"סמוך לשעה 15:20, הגיע הסוכן למקום העסקה באמצעות מונית והמתין.",1,0,0,0,0,0,0
4639,ME-22-03-60484-11,"בהתאם לסיכום, בסמוך לשעה 15:40, הגיעו הנאשמים 3,  4 ואסמאעיל למקום העסקה ברכב מסוג יונדאי איוניק מ""ר 50601501, כשהם מחזיקים ברכב זה בצוותא חדא (עם הנאשמים 1 ו- 2) סם מסוג קוקאין במשקל כולל של 98.25 גרם נטו, ללא היתר על פי דין.",0,0,0,1,1,0,0
4640,ME-22-03-60484-11,"במקום העסקה, נאשם 4 יצא מן הרכב, פנה לסוכן, הזדהה וציין, כי הגיע מטעמו של הנאשם 1.",1,0,0,0,0,0,0
4641,ME-22-03-60484-11,"או אז, נאשם 4 והסוכן נכנסו לרכב ובנוכחות הנאשם 3 ואסמאעיל, הוציא הנאשם 4 את הסמים ממכנסיו ומסר אותם לנאשם 3.",1,0,0,0,0,0,0
4642,ME-22-03-60484-11,"זה האחרון מסר את הסמים לסוכן, אשר שקל אותם והתלונן על איכותם.",1,0,0,0,0,0,0
4643,ME-22-03-60484-11,"בשלב זה, ביקש הסוכן מן הנאשמים 3, 4 ואסמאעיל שיסעו לכיוון המונית כדי שימסור להם את הכסף תמורת הסמים.",1,0,0,0,0,0,0
4644,ME-22-03-60484-11,"אסמאעיל נהג ברכב לכיוון המונית, הסוכן יצא מן הרכב ומיד התקשר לנאשם 1 והתלונן באוזניו על איכות הסמים.",1,0,0,0,0,0,0
4645,ME-22-03-60484-11,"נאשם 1 השיב לסוכן כי הסמים ""באחריות""; הוא אף הציע לקנות ממנו כמות גדולה יותר באשראי.",1,0,0,0,0,0,0
4646,ME-22-03-60484-11,"בסיומה של השיחה עם נאשם 1, שב הסוכן לרכב ומסר לנאשם 4 סך של 24,000 ש""ח תמורת הסמים ובמסגרת העסקה.",1,0,0,0,0,0,0
4647,ME-22-03-60484-11,"מיד לאחר מכן, חזר הסוכן למונית ועזב את מקום העסקה.",1,0,0,0,0,0,0
4648,ME-22-03-60484-11,צוין בכתב האישום המתוקן כי במעשיהם המפורטים לעיל נאשמים 1 ו- 4 סחרו בצוותא חדא בסם מסוכן מסוג קוקאין במשקל כולל של 98.25 גרם נטו.,0,0,0,1,1,0,0
4649,ME-22-03-60484-11,אלו אף החזיקו בו שלא לצריכתם העצמית.,1,0,0,0,0,0,0
4650,ME-22-03-60484-11,"הנאשמים 2, 3 ואיסמאעיל סייעו לנאשמים 1 ו-4 לסחור בסם מסוכן מסוג קוקאין במשקל האמור.",0,0,0,1,0,0,0
4651,ME-22-03-60484-11,כמו כן הנאשם 3 ואיסמעיל החזיקו בסם שלא לצריכתם העצמית.,1,0,0,0,0,0,0
4652,ME-22-03-60484-11,אישום שני (נאשמים 1 ו- 3 בלבד),1,0,0,0,0,0,0
4653,ME-22-03-60484-11,בין התאריכים 9.9.21 ו - 11.9.21 תקשרו נאשם 1 והסוכן זה עם זה באמצעות שיחות קוליות ובהודעות.,1,0,0,0,0,0,0
4654,ME-22-03-60484-11,השניים סיכמו שהנאשם 1 ימכור לסוכן סם מסוכן מסוג קוקאין בכמות של 100 גרם תמורת 240 ₪ (לגרם).,0,0,0,1,1,0,0
4655,ME-22-03-60484-11,"בהמשך למתואר לעיל, סיכם הנאשם 1 עם הנאשם 3 ואיסמעיל, כי ימכור לסוכן, בסיועם של איסמעיל והנאשם 3, סם מסוכן מסוג קוקאין.",0,0,0,1,0,0,0
4656,ME-22-03-60484-11,בתאריך 12.9.21 סמוך לשעה 11:00 שוחחו הנאשם 1 והסוכן על מנת לתאם את הגעת האחרון לצורך ביצוע העסקה.,1,0,0,0,0,0,0
4657,ME-22-03-60484-11,"נאשם 1 מסר לסוכן שיגיע לתחנת ""דלק"" בכפר קאסם.",1,0,0,0,0,0,0
4658,ME-22-03-60484-11,"בהמשך, הסוכן והנאשם 1 תיאמו כי העסקה תבוצע בשעה 14:00 או בסמוך לכך.",1,0,0,0,0,0,0
4659,ME-22-03-60484-11,"בשל תנועה ערה בכבישים, הפגישה עם הנאשם 3 ואיסמעיל התעכבה, בעוד הנאשם 1 נותר בקשר רציף עם הסוכן, עם הנאשם 3 ועם איסמאעיל.",1,0,0,0,0,0,0
4660,ME-22-03-60484-11,הנאשם 1 עדכן את אלו בכל הנוגע לסוג רכבו של הסוכן.,1,0,0,0,0,0,0
4661,ME-22-03-60484-11,סמוך לשעה 14:30 הגיע הסוכן למקום העסקה במונית והמתין במקום.,1,0,0,0,0,0,0
4662,ME-22-03-60484-11,"בהתאם לסיכום, הנאשם 3 ואסמאעיל שנכחו במקום העסקה מבעוד מועד, המתינו ברכב מסוג מזדה 6 מ""ר 2327576 כשהם מחזיקים ברכב סם מסוכן מסוג קוקאין במשקל כולל של 99.69 גרם נטו, ללא היתר על פי דין.",0,0,0,1,1,0,0
4663,ME-22-03-60484-11,"בהמשך למתואר, נכנס הסוכן לרכב, ובנוכחות אסמאעיל, הוציא נאשם 3 ממכנסיו את הסמים ומסר אותם לסוכן.",0,0,0,0,0,1,0
4664,ME-22-03-60484-11,"הסוכן שקל את הסמים ופנה בתלונה לנאשם 3, לפיה חסרים מספר גרמים מן הסמים.",1,0,0,0,0,0,0
4665,ME-22-03-60484-11,בתגובה אמר נאשם 3 כי ישלח בהמשך את החסר.,1,0,0,0,0,0,0
4666,ME-22-03-60484-11,"בשלב זה, יצא הסוכן מהרכב, ניגש למונית, לקח את הכסף המיועד לעסקה ומסר לנאשם 3 ולאיסמאעיל סך של 23,000 ₪ תמורת הסמים, תחת הסכום עליו סוכם וזאת בשל הכמות החסרה, לטענתו.",1,0,0,0,0,0,0
4667,ME-22-03-60484-11,"בשלב זה, הנאשם 3 ואסמאעיל  נסעו מהמקום.",1,0,0,0,0,0,0
4668,ME-22-03-60484-11,"בהמשך למתואר לעיל, התקשר הסוכן לנאשם 1, התלונן באוזניו על חסרונם של של שלושה גרמים במסגרת העסקה ועדכן אותו כי מסר ליד הנאשם 3 ואסמאעיל סך כספי נמוך ב - 1000 ₪ לעומת זה שעליו סיכמו במסגרת העסקה, בשל החוסר כאמור.",1,0,0,0,0,0,0
4669,ME-22-03-60484-11,מיד לאחר מכן חזר הסוכן למונית ועזה את מקום העסקה.,1,0,0,0,0,0,0
4670,ME-22-03-60484-11,"סמוך לאחר ביצוע העסקה, נאשם 3 ואסמאעיל נסעו ברכב לתחנת דלק סמוכה למקום העסקה ופגשו בנאשם , בעת שהמתין במקום ברכב מסוג אופל אינסינגה מ""ר 2144375.",1,0,0,0,0,0,0
